Date: 2026-04-19_22-37-01
Center Frequency (Hz): 7600000000.0
Span (Hz): 50000000.0
RBW (Hz): 100000.0
ID: 8562A GPIB0::18::INSTR
Frequency (Hz),Power (dBm)
7.584583333333333015e+09,-9.032999999999999829e+01
7.584666666666666985e+09,-7.515999999999999659e+01
7.584750000000000000e+09,-9.265999999999999659e+01
7.584833333333333015e+09,-7.465999999999999659e+01
7.584916666666666985e+09,-9.315999999999999659e+01
7.585000000000000000e+09,-7.565999999999999659e+01
7.585083333333333015e+09,-9.315999999999999659e+01
7.585166666666666985e+09,-7.350000000000000000e+01
7.585250000000000000e+09,-9.132999999999999829e+01
7.585333333333333015e+09,-7.400000000000000000e+01
7.585416666666666985e+09,-9.415999999999999659e+01
7.585500000000000000e+09,-7.365999999999999659e+01
7.585583333333333015e+09,-9.750000000000000000e+01
7.585666666666666985e+09,-7.150000000000000000e+01
7.585750000000000000e+09,-9.432999999999999829e+01
7.585833333333333015e+09,-7.182999999999999829e+01
7.585916666666666985e+09,-9.315999999999999659e+01
7.586000000000000000e+09,-7.432999999999999829e+01
7.586083333333333015e+09,-9.015999999999999659e+01
7.586166666666666985e+09,-7.350000000000000000e+01
7.586250000000000000e+09,-9.415999999999999659e+01
7.586333333333333015e+09,-7.582999999999999829e+01
7.586416666666666985e+09,-9.365999999999999659e+01
7.586500000000000000e+09,-7.382999999999999829e+01
7.586583333333333015e+09,-9.165999999999999659e+01
7.586666666666666985e+09,-7.465999999999999659e+01
7.586750000000000000e+09,-9.165999999999999659e+01
7.586833333333333015e+09,-7.665999999999999659e+01
7.586916666666666985e+09,-9.282999999999999829e+01
7.587000000000000000e+09,-7.232999999999999829e+01
7.587083333333333015e+09,-9.165999999999999659e+01
7.587166666666666985e+09,-7.232999999999999829e+01
7.587250000000000000e+09,-9.300000000000000000e+01
7.587333333333333015e+09,-7.165999999999999659e+01
7.587416666666666985e+09,-9.032999999999999829e+01
7.587500000000000000e+09,-7.132999999999999829e+01
7.587583333333333015e+09,-9.400000000000000000e+01
7.587666666666666985e+09,-7.532999999999999829e+01
7.587750000000000000e+09,-9.482999999999999829e+01
7.587833333333333015e+09,-7.300000000000000000e+01
7.587916666666666985e+09,-9.432999999999999829e+01
7.588000000000000000e+09,-7.350000000000000000e+01
7.588083333333333015e+09,-9.365999999999999659e+01
7.588166666666666985e+09,-7.265999999999999659e+01
7.588250000000000000e+09,-9.250000000000000000e+01
7.588333333333333015e+09,-7.415999999999999659e+01
7.588416666666666985e+09,-9.365999999999999659e+01
7.588500000000000000e+09,-7.300000000000000000e+01
7.588583333333333015e+09,-9.565999999999999659e+01
7.588666666666666985e+09,-7.632999999999999829e+01
7.588750000000000000e+09,-9.215999999999999659e+01
7.588833333333333015e+09,-7.315999999999999659e+01
7.588916666666666985e+09,-9.400000000000000000e+01
7.589000000000000000e+09,-7.300000000000000000e+01
7.589083333333333015e+09,-9.450000000000000000e+01
7.589166666666666985e+09,-7.432999999999999829e+01
7.589250000000000000e+09,-9.350000000000000000e+01
7.589333333333333015e+09,-7.415999999999999659e+01
7.589416666666666985e+09,-9.315999999999999659e+01
7.589500000000000000e+09,-7.232999999999999829e+01
7.589583333333333015e+09,-9.300000000000000000e+01
7.589666666666666985e+09,-7.565999999999999659e+01
7.589750000000000000e+09,-9.615999999999999659e+01
7.589833333333333015e+09,-7.365999999999999659e+01
7.589916666666666985e+09,-9.065999999999999659e+01
7.590000000000000000e+09,-7.432999999999999829e+01
7.590083333333333015e+09,-9.332999999999999829e+01
7.590166666666666985e+09,-7.565999999999999659e+01
7.590250000000000000e+09,-9.415999999999999659e+01
7.590333333333333015e+09,-7.200000000000000000e+01
7.590416666666666985e+09,-9.415999999999999659e+01
7.590500000000000000e+09,-7.200000000000000000e+01
7.590583333333333015e+09,-9.250000000000000000e+01
7.590666666666666985e+09,-7.082999999999999829e+01
7.590750000000000000e+09,-9.415999999999999659e+01
7.590833333333333015e+09,-7.482999999999999829e+01
7.590916666666666985e+09,-9.232999999999999829e+01
7.591000000000000000e+09,-7.515999999999999659e+01
7.591083333333333015e+09,-9.515999999999999659e+01
7.591166666666666985e+09,-7.382999999999999829e+01
7.591250000000000000e+09,-9.665999999999999659e+01
7.591333333333333015e+09,-7.365999999999999659e+01
7.591416666666666985e+09,-9.350000000000000000e+01
7.591500000000000000e+09,-7.365999999999999659e+01
7.591583333333333015e+09,-9.150000000000000000e+01
7.591666666666666985e+09,-7.415999999999999659e+01
7.591750000000000000e+09,-9.582999999999999829e+01
7.591833333333333015e+09,-7.350000000000000000e+01
7.591916666666666985e+09,-9.565999999999999659e+01
7.592000000000000000e+09,-7.282999999999999829e+01
7.592083333333333015e+09,-9.115999999999999659e+01
7.592166666666666985e+09,-7.415999999999999659e+01
7.592250000000000000e+09,-9.265999999999999659e+01
7.592333333333333015e+09,-7.400000000000000000e+01
7.592416666666666985e+09,-9.132999999999999829e+01
7.592500000000000000e+09,-7.532999999999999829e+01
7.592583333333333015e+09,-9.400000000000000000e+01
7.592666666666666985e+09,-7.415999999999999659e+01
7.592750000000000000e+09,-9.682999999999999829e+01
7.592833333333333015e+09,-7.215999999999999659e+01
7.592916666666666985e+09,-9.115999999999999659e+01
7.593000000000000000e+09,-7.482999999999999829e+01
7.593083333333333015e+09,-9.232999999999999829e+01
7.593166666666666985e+09,-7.315999999999999659e+01
7.593250000000000000e+09,-9.115999999999999659e+01
7.593333333333333015e+09,-7.332999999999999829e+01
7.593416666666666985e+09,-9.382999999999999829e+01
7.593500000000000000e+09,-7.550000000000000000e+01
7.593583333333333015e+09,-9.350000000000000000e+01
7.593666666666666985e+09,-7.432999999999999829e+01
7.593750000000000000e+09,-9.132999999999999829e+01
7.593833333333333015e+09,-7.300000000000000000e+01
7.593916666666666985e+09,-9.415999999999999659e+01
7.594000000000000000e+09,-7.450000000000000000e+01
7.594083333333333015e+09,-9.482999999999999829e+01
7.594166666666666985e+09,-7.315999999999999659e+01
7.594250000000000000e+09,-9.165999999999999659e+01
7.594333333333333015e+09,-7.200000000000000000e+01
7.594416666666666985e+09,-9.065999999999999659e+01
7.594500000000000000e+09,-7.232999999999999829e+01
7.594583333333333015e+09,-9.000000000000000000e+01
7.594666666666666985e+09,-7.332999999999999829e+01
7.594750000000000000e+09,-9.850000000000000000e+01
7.594833333333333015e+09,-7.415999999999999659e+01
7.594916666666666985e+09,-9.050000000000000000e+01
7.595000000000000000e+09,-7.400000000000000000e+01
7.595083333333333015e+09,-9.450000000000000000e+01
7.595166666666666985e+09,-7.382999999999999829e+01
7.595250000000000000e+09,-9.282999999999999829e+01
7.595333333333333015e+09,-7.250000000000000000e+01
7.595416666666666985e+09,-9.132999999999999829e+01
7.595500000000000000e+09,-7.432999999999999829e+01
7.595583333333333015e+09,-9.365999999999999659e+01
7.595666666666666985e+09,-7.350000000000000000e+01
7.595750000000000000e+09,-9.615999999999999659e+01
7.595833333333333015e+09,-7.265999999999999659e+01
7.595916666666666985e+09,-9.265999999999999659e+01
7.596000000000000000e+09,-7.250000000000000000e+01
7.596083333333333015e+09,-9.582999999999999829e+01
7.596166666666666985e+09,-7.050000000000000000e+01
7.596250000000000000e+09,-8.965999999999999659e+01
7.596333333333333015e+09,-7.100000000000000000e+01
7.596416666666666985e+09,-9.232999999999999829e+01
7.596500000000000000e+09,-7.450000000000000000e+01
7.596583333333333015e+09,-9.115999999999999659e+01
7.596666666666666985e+09,-7.250000000000000000e+01
7.596750000000000000e+09,-9.182999999999999829e+01
7.596833333333333015e+09,-7.365999999999999659e+01
7.596916666666666985e+09,-9.115999999999999659e+01
7.597000000000000000e+09,-7.300000000000000000e+01
7.597083333333333015e+09,-9.415999999999999659e+01
7.597166666666666985e+09,-7.315999999999999659e+01
7.597250000000000000e+09,-9.000000000000000000e+01
7.597333333333333015e+09,-7.232999999999999829e+01
7.597416666666666985e+09,-9.450000000000000000e+01
7.597500000000000000e+09,-7.182999999999999829e+01
7.597583333333333015e+09,-9.082999999999999829e+01
7.597666666666666985e+09,-7.015999999999999659e+01
7.597750000000000000e+09,-9.165999999999999659e+01
7.597833333333333015e+09,-7.182999999999999829e+01
7.597916666666666985e+09,-9.332999999999999829e+01
7.598000000000000000e+09,-7.182999999999999829e+01
7.598083333333333015e+09,-8.982999999999999829e+01
7.598166666666666985e+09,-7.332999999999999829e+01
7.598250000000000000e+09,-8.915999999999999659e+01
7.598333333333333015e+09,-7.165999999999999659e+01
7.598416666666666985e+09,-9.215999999999999659e+01
7.598500000000000000e+09,-7.000000000000000000e+01
7.598583333333333015e+09,-9.132999999999999829e+01
7.598666666666666985e+09,-7.100000000000000000e+01
7.598750000000000000e+09,-8.700000000000000000e+01
7.598833333333333015e+09,-6.850000000000000000e+01
7.598916666666666985e+09,-8.832999999999999829e+01
7.599000000000000000e+09,-6.682999999999999829e+01
7.599083333333333015e+09,-8.332999999999999829e+01
7.599166666666666985e+09,-6.450000000000000000e+01
7.599250000000000000e+09,-8.050000000000000000e+01
7.599333333333333015e+09,-6.550000000000000000e+01
7.599416666666666985e+09,-7.550000000000000000e+01
7.599500000000000000e+09,-6.200000000000000000e+01
7.599583333333333015e+09,-5.750000000000000000e+01
7.599666666666666985e+09,-5.315999999999999659e+01
7.599750000000000000e+09,-4.050000000000000000e+01
7.599833333333333015e+09,-2.816000000000000014e+01
7.599916666666666985e+09,-1.682999999999999829e+01
7.600000000000000000e+09,-9.500000000000000000e+00
7.600083333333333015e+09,-9.160000000000000142e+00
7.600166666666666985e+09,-1.600000000000000000e+01
7.600250000000000000e+09,-4.100000000000000000e+01
7.600333333333333015e+09,-2.732999999999999829e+01
7.600416666666666985e+09,-5.750000000000000000e+01
7.600500000000000000e+09,-4.682999999999999829e+01
7.600583333333333015e+09,-6.815999999999999659e+01
7.600666666666666985e+09,-5.882999999999999829e+01
7.600750000000000000e+09,-7.500000000000000000e+01
7.600833333333333015e+09,-6.300000000000000000e+01
7.600916666666666985e+09,-8.015999999999999659e+01
7.601000000000000000e+09,-6.432999999999999829e+01
7.601083333333333015e+09,-8.465999999999999659e+01
7.601166666666666985e+09,-6.800000000000000000e+01
7.601250000000000000e+09,-8.750000000000000000e+01
7.601333333333333015e+09,-6.565999999999999659e+01
7.601416666666666985e+09,-8.500000000000000000e+01
7.601500000000000000e+09,-6.682999999999999829e+01
7.601583333333333015e+09,-8.715999999999999659e+01
7.601666666666666985e+09,-6.932999999999999829e+01
7.601750000000000000e+09,-9.000000000000000000e+01
7.601833333333333015e+09,-7.015999999999999659e+01
7.601916666666666985e+09,-9.132999999999999829e+01
7.602000000000000000e+09,-7.032999999999999829e+01
7.602083333333333015e+09,-9.300000000000000000e+01
7.602166666666666985e+09,-7.065999999999999659e+01
7.602250000000000000e+09,-9.132999999999999829e+01
7.602333333333333015e+09,-7.082999999999999829e+01
7.602416666666666985e+09,-8.882999999999999829e+01
7.602500000000000000e+09,-6.915999999999999659e+01
7.602583333333333015e+09,-9.400000000000000000e+01
7.602666666666666985e+09,-7.232999999999999829e+01
7.602750000000000000e+09,-9.000000000000000000e+01
7.602833333333333015e+09,-7.250000000000000000e+01
7.602916666666666985e+09,-8.900000000000000000e+01
7.603000000000000000e+09,-7.315999999999999659e+01
7.603083333333333015e+09,-9.332999999999999829e+01
7.603166666666666985e+09,-7.265999999999999659e+01
7.603250000000000000e+09,-9.332999999999999829e+01
7.603333333333333015e+09,-7.065999999999999659e+01
7.603416666666666985e+09,-9.282999999999999829e+01
7.603500000000000000e+09,-7.265999999999999659e+01
7.603583333333333015e+09,-9.432999999999999829e+01
7.603666666666666985e+09,-7.132999999999999829e+01
7.603750000000000000e+09,-9.150000000000000000e+01
7.603833333333333015e+09,-7.100000000000000000e+01
7.603916666666666985e+09,-9.465999999999999659e+01
7.604000000000000000e+09,-7.300000000000000000e+01
7.604083333333333015e+09,-9.600000000000000000e+01
7.604166666666666985e+09,-7.232999999999999829e+01
7.604250000000000000e+09,-9.365999999999999659e+01
7.604333333333333015e+09,-7.350000000000000000e+01
7.604416666666666985e+09,-9.250000000000000000e+01
7.604500000000000000e+09,-7.400000000000000000e+01
7.604583333333333015e+09,-9.400000000000000000e+01
7.604666666666666985e+09,-7.282999999999999829e+01
7.604750000000000000e+09,-9.200000000000000000e+01
7.604833333333333015e+09,-7.065999999999999659e+01
7.604916666666666985e+09,-9.282999999999999829e+01
7.605000000000000000e+09,-7.532999999999999829e+01
7.605083333333333015e+09,-9.265999999999999659e+01
7.605166666666666985e+09,-7.115999999999999659e+01
7.605250000000000000e+09,-9.150000000000000000e+01
7.605333333333333015e+09,-7.465999999999999659e+01
7.605416666666666985e+09,-9.450000000000000000e+01
7.605500000000000000e+09,-7.532999999999999829e+01
7.605583333333333015e+09,-8.932999999999999829e+01
7.605666666666666985e+09,-7.150000000000000000e+01
7.605750000000000000e+09,-9.082999999999999829e+01
7.605833333333333015e+09,-7.365999999999999659e+01
7.605916666666666985e+09,-9.132999999999999829e+01
7.606000000000000000e+09,-7.265999999999999659e+01
7.606083333333333015e+09,-9.600000000000000000e+01
7.606166666666666985e+09,-7.450000000000000000e+01
7.606250000000000000e+09,-9.215999999999999659e+01
7.606333333333333015e+09,-7.300000000000000000e+01
7.606416666666666985e+09,-9.250000000000000000e+01
7.606500000000000000e+09,-7.350000000000000000e+01
7.606583333333333015e+09,-9.500000000000000000e+01
7.606666666666666985e+09,-7.300000000000000000e+01
7.606750000000000000e+09,-9.432999999999999829e+01
7.606833333333333015e+09,-7.332999999999999829e+01
7.606916666666666985e+09,-8.915999999999999659e+01
7.607000000000000000e+09,-7.332999999999999829e+01
7.607083333333333015e+09,-9.265999999999999659e+01
7.607166666666666985e+09,-7.350000000000000000e+01
7.607250000000000000e+09,-9.382999999999999829e+01
7.607333333333333015e+09,-7.400000000000000000e+01
7.607416666666666985e+09,-9.632999999999999829e+01
7.607500000000000000e+09,-7.500000000000000000e+01
7.607583333333333015e+09,-8.950000000000000000e+01
7.607666666666666985e+09,-7.415999999999999659e+01
7.607750000000000000e+09,-9.400000000000000000e+01
7.607833333333333015e+09,-7.315999999999999659e+01
7.607916666666666985e+09,-9.450000000000000000e+01
7.608000000000000000e+09,-7.215999999999999659e+01
7.608083333333333015e+09,-9.482999999999999829e+01
7.608166666666666985e+09,-7.300000000000000000e+01
7.608250000000000000e+09,-9.315999999999999659e+01
7.608333333333333015e+09,-7.500000000000000000e+01
7.608416666666666985e+09,-9.115999999999999659e+01
7.608500000000000000e+09,-7.365999999999999659e+01
7.608583333333333015e+09,-9.365999999999999659e+01
7.608666666666666985e+09,-7.265999999999999659e+01
7.608750000000000000e+09,-9.565999999999999659e+01
7.608833333333333015e+09,-7.615999999999999659e+01
7.608916666666666985e+09,-9.132999999999999829e+01
7.609000000000000000e+09,-7.282999999999999829e+01
7.609083333333333015e+09,-9.265999999999999659e+01
7.609166666666666985e+09,-7.515999999999999659e+01
7.609250000000000000e+09,-9.300000000000000000e+01
7.609333333333333015e+09,-7.315999999999999659e+01
7.609416666666666985e+09,-9.450000000000000000e+01
7.609500000000000000e+09,-7.150000000000000000e+01
7.609583333333333015e+09,-9.350000000000000000e+01
7.609666666666666985e+09,-7.600000000000000000e+01
7.609750000000000000e+09,-9.265999999999999659e+01
7.609833333333333015e+09,-7.250000000000000000e+01
7.609916666666666985e+09,-9.215999999999999659e+01
7.610000000000000000e+09,-7.365999999999999659e+01
7.610083333333333015e+09,-9.465999999999999659e+01
7.610166666666666985e+09,-7.532999999999999829e+01
7.610250000000000000e+09,-8.700000000000000000e+01
7.610333333333333015e+09,-7.315999999999999659e+01
7.610416666666666985e+09,-9.415999999999999659e+01
7.610500000000000000e+09,-7.415999999999999659e+01
7.610583333333333015e+09,-9.400000000000000000e+01
7.610666666666666985e+09,-7.450000000000000000e+01
7.610750000000000000e+09,-9.482999999999999829e+01
7.610833333333333015e+09,-7.365999999999999659e+01
7.610916666666666985e+09,-9.215999999999999659e+01
7.611000000000000000e+09,-7.415999999999999659e+01
7.611083333333333015e+09,-9.465999999999999659e+01
7.611166666666666985e+09,-7.550000000000000000e+01
7.611250000000000000e+09,-9.165999999999999659e+01
7.611333333333333015e+09,-7.115999999999999659e+01
7.611416666666666985e+09,-9.382999999999999829e+01
7.611500000000000000e+09,-7.200000000000000000e+01
7.611583333333333015e+09,-9.282999999999999829e+01
7.611666666666666985e+09,-7.265999999999999659e+01
7.611750000000000000e+09,-9.000000000000000000e+01
7.611833333333333015e+09,-7.400000000000000000e+01
7.611916666666666985e+09,-9.150000000000000000e+01
7.612000000000000000e+09,-7.532999999999999829e+01
7.612083333333333015e+09,-9.450000000000000000e+01
7.612166666666666985e+09,-7.282999999999999829e+01
7.612250000000000000e+09,-9.032999999999999829e+01
7.612333333333333015e+09,-7.450000000000000000e+01
7.612416666666666985e+09,-9.432999999999999829e+01
7.612500000000000000e+09,-7.415999999999999659e+01
7.612583333333333015e+09,-9.415999999999999659e+01
7.612666666666666985e+09,-7.250000000000000000e+01
7.612750000000000000e+09,-8.982999999999999829e+01
7.612833333333333015e+09,-7.632999999999999829e+01
7.612916666666666985e+09,-9.500000000000000000e+01
7.613000000000000000e+09,-7.500000000000000000e+01
7.613083333333333015e+09,-9.182999999999999829e+01
7.613166666666666985e+09,-7.565999999999999659e+01
7.613250000000000000e+09,-9.315999999999999659e+01
7.613333333333333015e+09,-7.150000000000000000e+01
7.613416666666666985e+09,-8.965999999999999659e+01
7.613500000000000000e+09,-7.450000000000000000e+01
7.613583333333333015e+09,-9.000000000000000000e+01
7.613666666666666985e+09,-7.365999999999999659e+01
7.613750000000000000e+09,-9.232999999999999829e+01
7.613833333333333015e+09,-7.250000000000000000e+01
7.613916666666666985e+09,-8.932999999999999829e+01
7.614000000000000000e+09,-7.515999999999999659e+01
7.614083333333333015e+09,-9.532999999999999829e+01
7.614166666666666985e+09,-7.350000000000000000e+01
7.614250000000000000e+09,-9.415999999999999659e+01
7.614333333333333015e+09,-7.300000000000000000e+01
7.614416666666666985e+09,-9.282999999999999829e+01
7.614500000000000000e+09,-7.250000000000000000e+01
7.614583333333333015e+09,-9.015999999999999659e+01
7.614666666666666985e+09,-7.150000000000000000e+01
7.614750000000000000e+09,-9.100000000000000000e+01
7.614833333333333015e+09,-7.082999999999999829e+01
7.614916666666666985e+09,-9.365999999999999659e+01
7.615000000000000000e+09,-7.215999999999999659e+01
7.615083333333333015e+09,-9.065999999999999659e+01
7.615166666666666985e+09,-7.232999999999999829e+01
7.615250000000000000e+09,-9.365999999999999659e+01
7.615333333333333015e+09,-7.065999999999999659e+01
7.615416666666666985e+09,-8.965999999999999659e+01
7.615500000000000000e+09,-7.432999999999999829e+01
7.615583333333333015e+09,-8.982999999999999829e+01
7.615666666666666985e+09,-7.432999999999999829e+01
7.615750000000000000e+09,-9.115999999999999659e+01
7.615833333333333015e+09,-7.515999999999999659e+01
7.615916666666666985e+09,-9.300000000000000000e+01
7.616000000000000000e+09,-7.200000000000000000e+01
7.616083333333333015e+09,-9.465999999999999659e+01
7.616166666666666985e+09,-7.415999999999999659e+01
7.616250000000000000e+09,-9.250000000000000000e+01
7.616333333333333015e+09,-7.332999999999999829e+01
7.616416666666666985e+09,-9.232999999999999829e+01
7.616500000000000000e+09,-7.450000000000000000e+01
7.616583333333333015e+09,-9.350000000000000000e+01
7.616666666666666985e+09,-7.565999999999999659e+01
7.616750000000000000e+09,-9.032999999999999829e+01
7.616833333333333015e+09,-7.365999999999999659e+01
7.616916666666666985e+09,-9.715999999999999659e+01
7.617000000000000000e+09,-7.132999999999999829e+01
7.617083333333333015e+09,-9.465999999999999659e+01
7.617166666666666985e+09,-7.582999999999999829e+01
7.617250000000000000e+09,-9.015999999999999659e+01
7.617333333333333015e+09,-7.632999999999999829e+01
7.617416666666666985e+09,-9.065999999999999659e+01
7.617500000000000000e+09,-7.415999999999999659e+01
7.617583333333333015e+09,-9.315999999999999659e+01
7.617666666666666985e+09,-7.550000000000000000e+01
7.617750000000000000e+09,-9.232999999999999829e+01
7.617833333333333015e+09,-7.350000000000000000e+01
7.617916666666666985e+09,-8.915999999999999659e+01
7.618000000000000000e+09,-7.150000000000000000e+01
7.618083333333333015e+09,-9.165999999999999659e+01
7.618166666666666985e+09,-7.465999999999999659e+01
7.618250000000000000e+09,-9.815999999999999659e+01
7.618333333333333015e+09,-7.165999999999999659e+01
7.618416666666666985e+09,-9.182999999999999829e+01
7.618500000000000000e+09,-7.365999999999999659e+01
7.618583333333333015e+09,-9.100000000000000000e+01
7.618666666666666985e+09,-7.332999999999999829e+01
7.618750000000000000e+09,-8.982999999999999829e+01
7.618833333333333015e+09,-7.400000000000000000e+01
7.618916666666666985e+09,-8.800000000000000000e+01
7.619000000000000000e+09,-7.482999999999999829e+01
7.619083333333333015e+09,-9.332999999999999829e+01
7.619166666666666985e+09,-7.265999999999999659e+01
7.619250000000000000e+09,-9.415999999999999659e+01
7.619333333333333015e+09,-7.332999999999999829e+01
7.619416666666666985e+09,-9.115999999999999659e+01
7.619500000000000000e+09,-7.150000000000000000e+01
7.619583333333333015e+09,-9.350000000000000000e+01
7.619666666666666985e+09,-7.432999999999999829e+01
7.619750000000000000e+09,-9.115999999999999659e+01
7.619833333333333015e+09,-7.515999999999999659e+01
7.619916666666666985e+09,-9.132999999999999829e+01
7.620000000000000000e+09,-7.450000000000000000e+01
7.620083333333333015e+09,-9.365999999999999659e+01
7.620166666666666985e+09,-7.150000000000000000e+01
7.620250000000000000e+09,-9.215999999999999659e+01
7.620333333333333015e+09,-7.465999999999999659e+01
7.620416666666666985e+09,-9.282999999999999829e+01
7.620500000000000000e+09,-7.300000000000000000e+01
7.620583333333333015e+09,-9.515999999999999659e+01
7.620666666666666985e+09,-7.532999999999999829e+01
7.620750000000000000e+09,-9.300000000000000000e+01
7.620833333333333015e+09,-7.415999999999999659e+01
