Date: 2026-04-28_18-13-17
Center Frequency (Hz): 10000000000.0
Span (Hz): 14500000000.0
RBW (Hz): 100000.0
ID: 8562A GPIB0::18::INSTR
Frequency (Hz),Power (dBm)
6.375000000000000000e+09,-7.750000000000000000e+01
6.399166666666666985e+09,-1.000000000000000000e+02
6.423333333333333969e+09,-7.682999999999999829e+01
6.447500000000000000e+09,-7.032999999999999829e+01
6.471666666666666985e+09,-9.665999999999999659e+01
6.495833333333333969e+09,-7.165999999999999659e+01
6.520000000000000000e+09,-9.632999999999999829e+01
6.544166666666666985e+09,-7.050000000000000000e+01
6.568333333333333969e+09,-9.700000000000000000e+01
6.592500000000000000e+09,-7.150000000000000000e+01
6.616666666666666985e+09,-9.700000000000000000e+01
6.640833333333333969e+09,-7.182999999999999829e+01
6.665000000000000000e+09,-9.632999999999999829e+01
6.689166666666666985e+09,-7.100000000000000000e+01
6.713333333333333969e+09,-9.465999999999999659e+01
6.737500000000000000e+09,-7.032999999999999829e+01
6.761666666666666985e+09,-9.682999999999999829e+01
6.785833333333333969e+09,-7.165999999999999659e+01
6.810000000000000000e+09,-9.532999999999999829e+01
6.834166666666666985e+09,-7.065999999999999659e+01
6.858333333333333969e+09,-9.682999999999999829e+01
6.882500000000000000e+09,-7.150000000000000000e+01
6.906666666666666985e+09,-9.665999999999999659e+01
6.930833333333333969e+09,-7.215999999999999659e+01
6.955000000000000000e+09,-9.632999999999999829e+01
6.979166666666666985e+09,-7.015999999999999659e+01
7.003333333333333969e+09,-9.650000000000000000e+01
7.027500000000000000e+09,-7.000000000000000000e+01
7.051666666666666985e+09,-9.732999999999999829e+01
7.075833333333333969e+09,-7.082999999999999829e+01
7.100000000000000000e+09,-9.600000000000000000e+01
7.124166666666666985e+09,-7.115999999999999659e+01
7.148333333333333969e+09,-9.682999999999999829e+01
7.172500000000000000e+09,-7.000000000000000000e+01
7.196666666666666985e+09,-9.600000000000000000e+01
7.220833333333333969e+09,-7.050000000000000000e+01
7.245000000000000000e+09,-9.650000000000000000e+01
7.269166666666666985e+09,-7.065999999999999659e+01
7.293333333333333969e+09,-9.682999999999999829e+01
7.317500000000000000e+09,-7.100000000000000000e+01
7.341666666666666985e+09,-9.732999999999999829e+01
7.365833333333333969e+09,-7.165999999999999659e+01
7.390000000000000000e+09,-9.550000000000000000e+01
7.414166666666666985e+09,-7.015999999999999659e+01
7.438333333333333969e+09,-9.532999999999999829e+01
7.462500000000000000e+09,-7.050000000000000000e+01
7.486666666666666985e+09,-9.865999999999999659e+01
7.510833333333333969e+09,-7.100000000000000000e+01
7.535000000000000000e+09,-9.682999999999999829e+01
7.559166666666666985e+09,-6.882999999999999829e+01
7.583333333333333969e+09,-9.732999999999999829e+01
7.607500000000000000e+09,-7.082999999999999829e+01
7.631666666666666985e+09,-9.700000000000000000e+01
7.655833333333333969e+09,-4.750000000000000000e+01
7.680000000000000000e+09,-9.532999999999999829e+01
7.704166666666666985e+09,-7.050000000000000000e+01
7.728333333333333969e+09,-9.682999999999999829e+01
7.752500000000000000e+09,-7.000000000000000000e+01
7.776666666666666985e+09,-9.732999999999999829e+01
7.800833333333333969e+09,-7.100000000000000000e+01
7.825000000000000000e+09,-9.582999999999999829e+01
7.849166666666666985e+09,-6.915999999999999659e+01
7.873333333333333969e+09,-9.665999999999999659e+01
7.897500000000000000e+09,-6.965999999999999659e+01
7.921666666666666985e+09,-9.532999999999999829e+01
7.945833333333333969e+09,-7.050000000000000000e+01
7.970000000000000000e+09,-9.665999999999999659e+01
7.994166666666666985e+09,-7.082999999999999829e+01
8.018333333333333969e+09,-9.515999999999999659e+01
8.042500000000000000e+09,-6.965999999999999659e+01
8.066666666666666985e+09,-9.665999999999999659e+01
8.090833333333333969e+09,-7.015999999999999659e+01
8.115000000000000000e+09,-9.750000000000000000e+01
8.139166666666666985e+09,-7.050000000000000000e+01
8.163333333333333969e+09,-9.782999999999999829e+01
8.187500000000000000e+09,-7.115999999999999659e+01
8.211666666666666985e+09,-9.565999999999999659e+01
8.235833333333333969e+09,-7.015999999999999659e+01
8.260000000000000000e+09,-9.515999999999999659e+01
8.284166666666666985e+09,-6.982999999999999829e+01
8.308333333333333969e+09,-9.682999999999999829e+01
8.332500000000000000e+09,-7.065999999999999659e+01
8.356666666666666985e+09,-9.765999999999999659e+01
8.380833333333333969e+09,-7.150000000000000000e+01
8.405000000000000000e+09,-9.732999999999999829e+01
8.429166666666666985e+09,-7.082999999999999829e+01
8.453333333333333969e+09,-9.650000000000000000e+01
8.477500000000000000e+09,-7.032999999999999829e+01
8.501666666666666985e+09,-9.650000000000000000e+01
8.525833333333333969e+09,-7.032999999999999829e+01
8.550000000000000000e+09,-9.650000000000000000e+01
8.574166666666666985e+09,-7.050000000000000000e+01
8.598333333333333969e+09,-9.650000000000000000e+01
8.622500000000000000e+09,-7.150000000000000000e+01
8.646666666666667938e+09,-9.650000000000000000e+01
8.670833333333333969e+09,-7.082999999999999829e+01
8.695000000000000000e+09,-9.682999999999999829e+01
8.719166666666667938e+09,-7.115999999999999659e+01
8.743333333333333969e+09,-9.500000000000000000e+01
8.767500000000000000e+09,-7.015999999999999659e+01
8.791666666666667938e+09,-9.800000000000000000e+01
8.815833333333333969e+09,-7.200000000000000000e+01
8.840000000000000000e+09,-9.782999999999999829e+01
8.864166666666667938e+09,-7.150000000000000000e+01
8.888333333333333969e+09,-9.565999999999999659e+01
8.912500000000000000e+09,-7.250000000000000000e+01
8.936666666666667938e+09,-9.550000000000000000e+01
8.960833333333333969e+09,-7.050000000000000000e+01
8.985000000000000000e+09,-9.765999999999999659e+01
9.009166666666667938e+09,-7.150000000000000000e+01
9.033333333333333969e+09,-9.700000000000000000e+01
9.057500000000000000e+09,-4.765999999999999659e+01
9.081666666666667938e+09,-9.632999999999999829e+01
9.105833333333333969e+09,-7.132999999999999829e+01
9.130000000000000000e+09,-9.582999999999999829e+01
9.154166666666667938e+09,-7.115999999999999659e+01
9.178333333333333969e+09,-9.715999999999999659e+01
9.202500000000000000e+09,-7.082999999999999829e+01
9.226666666666667938e+09,-9.732999999999999829e+01
9.250833333333333969e+09,-6.965999999999999659e+01
9.275000000000000000e+09,-9.600000000000000000e+01
9.299166666666667938e+09,-7.115999999999999659e+01
9.323333333333333969e+09,-9.565999999999999659e+01
9.347500000000000000e+09,-7.115999999999999659e+01
9.371666666666667938e+09,-9.665999999999999659e+01
9.395833333333333969e+09,-7.165999999999999659e+01
9.420000000000000000e+09,-9.665999999999999659e+01
9.444166666666667938e+09,-7.082999999999999829e+01
9.468333333333333969e+09,-9.615999999999999659e+01
9.492500000000000000e+09,-7.150000000000000000e+01
9.516666666666667938e+09,-9.650000000000000000e+01
9.540833333333333969e+09,-7.132999999999999829e+01
9.565000000000000000e+09,-9.732999999999999829e+01
9.589166666666667938e+09,-7.115999999999999659e+01
9.613333333333333969e+09,-9.800000000000000000e+01
9.637500000000000000e+09,-7.100000000000000000e+01
9.661666666666667938e+09,-9.615999999999999659e+01
9.685833333333333969e+09,-7.082999999999999829e+01
9.710000000000000000e+09,-9.700000000000000000e+01
9.734166666666667938e+09,-7.015999999999999659e+01
9.758333333333333969e+09,-9.632999999999999829e+01
9.782500000000000000e+09,-7.050000000000000000e+01
9.806666666666667938e+09,-9.750000000000000000e+01
9.830833333333333969e+09,-7.100000000000000000e+01
9.855000000000000000e+09,-9.550000000000000000e+01
9.879166666666667938e+09,-7.015999999999999659e+01
9.903333333333333969e+09,-9.750000000000000000e+01
9.927500000000000000e+09,-7.050000000000000000e+01
9.951666666666667938e+09,-9.615999999999999659e+01
9.975833333333333969e+09,-7.065999999999999659e+01
1.000000000000000000e+10,-9.650000000000000000e+01
1.002416666666666794e+10,-6.982999999999999829e+01
1.004833333333333397e+10,-9.615999999999999659e+01
1.007250000000000000e+10,-3.700000000000000000e+01
1.009666666666666794e+10,-9.582999999999999829e+01
1.012083333333333397e+10,-7.050000000000000000e+01
1.014500000000000000e+10,-9.615999999999999659e+01
1.016916666666666794e+10,-7.100000000000000000e+01
1.019333333333333397e+10,-9.532999999999999829e+01
1.021750000000000000e+10,-7.015999999999999659e+01
1.024166666666666794e+10,-9.765999999999999659e+01
1.026583333333333397e+10,-7.082999999999999829e+01
1.029000000000000000e+10,-9.650000000000000000e+01
1.031416666666666794e+10,-7.032999999999999829e+01
1.033833333333333397e+10,-9.715999999999999659e+01
1.036250000000000000e+10,-6.982999999999999829e+01
1.038666666666666794e+10,-9.665999999999999659e+01
1.041083333333333397e+10,-7.000000000000000000e+01
1.043500000000000000e+10,-9.582999999999999829e+01
1.045916666666666794e+10,-6.950000000000000000e+01
1.048333333333333397e+10,-9.615999999999999659e+01
1.050750000000000000e+10,-7.000000000000000000e+01
1.053166666666666794e+10,-9.615999999999999659e+01
1.055583333333333397e+10,-7.000000000000000000e+01
1.058000000000000000e+10,-9.632999999999999829e+01
1.060416666666666794e+10,-7.065999999999999659e+01
1.062833333333333397e+10,-9.500000000000000000e+01
1.065250000000000000e+10,-7.015999999999999659e+01
1.067666666666666794e+10,-9.750000000000000000e+01
1.070083333333333397e+10,-7.000000000000000000e+01
1.072500000000000000e+10,-9.650000000000000000e+01
1.074916666666666794e+10,-7.000000000000000000e+01
1.077333333333333397e+10,-9.615999999999999659e+01
1.079750000000000000e+10,-6.982999999999999829e+01
1.082166666666666794e+10,-9.582999999999999829e+01
1.084583333333333397e+10,-6.932999999999999829e+01
1.087000000000000000e+10,-9.782999999999999829e+01
1.089416666666666794e+10,-6.932999999999999829e+01
1.091833333333333397e+10,-9.665999999999999659e+01
1.094250000000000000e+10,-6.950000000000000000e+01
1.096666666666666794e+10,-9.532999999999999829e+01
1.099083333333333397e+10,-7.032999999999999829e+01
1.101500000000000000e+10,-9.600000000000000000e+01
1.103916666666666794e+10,-7.015999999999999659e+01
1.106333333333333397e+10,-9.632999999999999829e+01
1.108750000000000000e+10,-7.065999999999999659e+01
1.111166666666666794e+10,-9.600000000000000000e+01
1.113583333333333397e+10,-7.015999999999999659e+01
1.116000000000000000e+10,-9.615999999999999659e+01
1.118416666666666794e+10,-7.100000000000000000e+01
1.120833333333333397e+10,-9.632999999999999829e+01
1.123250000000000000e+10,-7.015999999999999659e+01
1.125666666666666794e+10,-9.550000000000000000e+01
1.128083333333333397e+10,-7.065999999999999659e+01
1.130500000000000000e+10,-9.665999999999999659e+01
1.132916666666666794e+10,-7.050000000000000000e+01
1.135333333333333397e+10,-9.632999999999999829e+01
1.137750000000000000e+10,-7.115999999999999659e+01
1.140166666666666794e+10,-9.765999999999999659e+01
1.142583333333333397e+10,-7.065999999999999659e+01
1.145000000000000000e+10,-9.632999999999999829e+01
1.147416666666666794e+10,-3.815999999999999659e+01
1.149833333333333397e+10,-9.565999999999999659e+01
1.152250000000000000e+10,-6.950000000000000000e+01
1.154666666666666794e+10,-9.715999999999999659e+01
1.157083333333333397e+10,-7.115999999999999659e+01
1.159500000000000000e+10,-9.650000000000000000e+01
1.161916666666666794e+10,-6.865999999999999659e+01
1.164333333333333397e+10,-9.765999999999999659e+01
1.166750000000000000e+10,-7.100000000000000000e+01
1.169166666666666794e+10,-9.665999999999999659e+01
1.171583333333333397e+10,-7.132999999999999829e+01
1.174000000000000000e+10,-9.765999999999999659e+01
1.176416666666666794e+10,-7.182999999999999829e+01
1.178833333333333397e+10,-9.782999999999999829e+01
1.181250000000000000e+10,-7.050000000000000000e+01
1.183666666666666794e+10,-9.700000000000000000e+01
1.186083333333333397e+10,-7.150000000000000000e+01
1.188500000000000000e+10,-9.600000000000000000e+01
1.190916666666666794e+10,-7.182999999999999829e+01
1.193333333333333397e+10,-9.665999999999999659e+01
1.195750000000000000e+10,-7.200000000000000000e+01
1.198166666666666794e+10,-9.765999999999999659e+01
1.200583333333333397e+10,-7.150000000000000000e+01
1.203000000000000000e+10,-9.732999999999999829e+01
1.205416666666666794e+10,-7.082999999999999829e+01
1.207833333333333397e+10,-9.850000000000000000e+01
1.210250000000000000e+10,-7.200000000000000000e+01
1.212666666666666794e+10,-9.682999999999999829e+01
1.215083333333333397e+10,-7.115999999999999659e+01
1.217500000000000000e+10,-9.665999999999999659e+01
1.219916666666666794e+10,-7.182999999999999829e+01
1.222333333333333397e+10,-9.665999999999999659e+01
1.224750000000000000e+10,-7.100000000000000000e+01
1.227166666666666794e+10,-9.700000000000000000e+01
1.229583333333333397e+10,-7.115999999999999659e+01
1.232000000000000000e+10,-9.665999999999999659e+01
1.234416666666666794e+10,-7.200000000000000000e+01
1.236833333333333397e+10,-9.765999999999999659e+01
1.239250000000000000e+10,-7.015999999999999659e+01
1.241666666666666794e+10,-9.582999999999999829e+01
1.244083333333333397e+10,-7.150000000000000000e+01
1.246500000000000000e+10,-9.632999999999999829e+01
1.248916666666666794e+10,-7.100000000000000000e+01
1.251333333333333397e+10,-9.682999999999999829e+01
1.253750000000000000e+10,-7.150000000000000000e+01
1.256166666666666794e+10,-9.650000000000000000e+01
1.258583333333333397e+10,-7.150000000000000000e+01
1.261000000000000000e+10,-9.632999999999999829e+01
1.263416666666666794e+10,-7.100000000000000000e+01
1.265833333333333397e+10,-9.800000000000000000e+01
1.268250000000000000e+10,-7.132999999999999829e+01
1.270666666666666794e+10,-9.550000000000000000e+01
1.273083333333333397e+10,-7.015999999999999659e+01
1.275500000000000000e+10,-9.600000000000000000e+01
1.277916666666666794e+10,-7.032999999999999829e+01
1.280333333333333397e+10,-9.765999999999999659e+01
1.282750000000000000e+10,-7.115999999999999659e+01
1.285166666666666794e+10,-9.550000000000000000e+01
1.287583333333333397e+10,-6.600000000000000000e+01
1.290000000000000000e+10,-9.700000000000000000e+01
1.292416666666666794e+10,-6.982999999999999829e+01
1.294833333333333397e+10,-9.600000000000000000e+01
1.297250000000000000e+10,-7.082999999999999829e+01
1.299666666666666794e+10,-9.715999999999999659e+01
1.302083333333333397e+10,-7.100000000000000000e+01
1.304500000000000000e+10,-6.382999999999999829e+01
1.306916666666666794e+10,-9.215999999999999659e+01
1.309333333333333397e+10,-6.465999999999999659e+01
1.311750000000000000e+10,-9.250000000000000000e+01
1.314166666666666794e+10,-6.482999999999999829e+01
1.316583333333333397e+10,-9.215999999999999659e+01
1.319000000000000000e+10,-6.400000000000000000e+01
1.321416666666666794e+10,-9.415999999999999659e+01
1.323833333333333397e+10,-6.465999999999999659e+01
1.326250000000000000e+10,-9.382999999999999829e+01
1.328666666666666794e+10,-6.400000000000000000e+01
1.331083333333333397e+10,-9.400000000000000000e+01
1.333500000000000000e+10,-6.315999999999999659e+01
1.335916666666666794e+10,-9.415999999999999659e+01
1.338333333333333397e+10,-6.165999999999999659e+01
1.340750000000000000e+10,-9.165999999999999659e+01
1.343166666666666794e+10,-6.350000000000000000e+01
1.345583333333333397e+10,-9.400000000000000000e+01
1.348000000000000000e+10,-6.432999999999999829e+01
1.350416666666666794e+10,-9.150000000000000000e+01
1.352833333333333397e+10,-6.350000000000000000e+01
1.355250000000000000e+10,-9.232999999999999829e+01
1.357666666666666794e+10,-6.350000000000000000e+01
1.360083333333333397e+10,-9.315999999999999659e+01
1.362500000000000000e+10,-6.415999999999999659e+01
1.364916666666666794e+10,-9.465999999999999659e+01
1.367333333333333397e+10,-6.382999999999999829e+01
1.369750000000000000e+10,-9.300000000000000000e+01
1.372166666666666794e+10,-6.365999999999999659e+01
1.374583333333333397e+10,-9.300000000000000000e+01
1.377000000000000000e+10,-6.482999999999999829e+01
1.379416666666666794e+10,-9.182999999999999829e+01
1.381833333333333397e+10,-6.300000000000000000e+01
1.384250000000000000e+10,-9.332999999999999829e+01
1.386666666666666794e+10,-6.382999999999999829e+01
1.389083333333333397e+10,-9.282999999999999829e+01
1.391500000000000000e+10,-5.315999999999999659e+01
1.393916666666666794e+10,-9.250000000000000000e+01
1.396333333333333397e+10,-6.432999999999999829e+01
1.398750000000000000e+10,-9.215999999999999659e+01
1.401166666666666794e+10,-6.415999999999999659e+01
1.403583333333333397e+10,-9.332999999999999829e+01
1.406000000000000000e+10,-6.350000000000000000e+01
1.408416666666666794e+10,-9.065999999999999659e+01
1.410833333333333397e+10,-6.415999999999999659e+01
1.413250000000000000e+10,-9.232999999999999829e+01
1.415666666666666794e+10,-6.382999999999999829e+01
1.418083333333333397e+10,-9.250000000000000000e+01
1.420500000000000000e+10,-6.465999999999999659e+01
1.422916666666666794e+10,-9.150000000000000000e+01
1.425333333333333397e+10,-6.450000000000000000e+01
1.427750000000000000e+10,-9.465999999999999659e+01
1.430166666666666794e+10,-6.350000000000000000e+01
1.432583333333333397e+10,-9.500000000000000000e+01
1.435000000000000000e+10,-6.350000000000000000e+01
1.437416666666666794e+10,-9.465999999999999659e+01
1.439833333333333397e+10,-6.432999999999999829e+01
1.442250000000000000e+10,-9.300000000000000000e+01
1.444666666666666794e+10,-6.415999999999999659e+01
1.447083333333333397e+10,-9.450000000000000000e+01
1.449500000000000000e+10,-6.332999999999999829e+01
1.451916666666666794e+10,-9.115999999999999659e+01
1.454333333333333397e+10,-6.450000000000000000e+01
1.456750000000000000e+10,-9.282999999999999829e+01
1.459166666666666794e+10,-6.415999999999999659e+01
1.461583333333333397e+10,-9.350000000000000000e+01
1.464000000000000000e+10,-6.382999999999999829e+01
1.466416666666666794e+10,-9.165999999999999659e+01
1.468833333333333397e+10,-6.350000000000000000e+01
1.471250000000000000e+10,-9.300000000000000000e+01
1.473666666666666794e+10,-6.350000000000000000e+01
1.476083333333333397e+10,-9.365999999999999659e+01
1.478500000000000000e+10,-6.350000000000000000e+01
1.480916666666666794e+10,-9.232999999999999829e+01
1.483333333333333397e+10,-6.482999999999999829e+01
1.485750000000000000e+10,-9.365999999999999659e+01
1.488166666666666794e+10,-6.382999999999999829e+01
1.490583333333333397e+10,-9.182999999999999829e+01
1.493000000000000000e+10,-6.382999999999999829e+01
1.495416666666666794e+10,-9.282999999999999829e+01
1.497833333333333397e+10,-6.400000000000000000e+01
1.500250000000000000e+10,-9.432999999999999829e+01
1.502666666666666794e+10,-6.432999999999999829e+01
1.505083333333333397e+10,-9.282999999999999829e+01
1.507500000000000000e+10,-6.400000000000000000e+01
1.509916666666666794e+10,-9.315999999999999659e+01
1.512333333333333397e+10,-6.450000000000000000e+01
1.514750000000000000e+10,-9.350000000000000000e+01
1.517166666666666794e+10,-6.432999999999999829e+01
1.519583333333333397e+10,-9.565999999999999659e+01
1.522000000000000000e+10,-6.432999999999999829e+01
1.524416666666666794e+10,-9.200000000000000000e+01
1.526833333333333397e+10,-6.450000000000000000e+01
1.529250000000000000e+10,-9.250000000000000000e+01
1.531666666666666794e+10,-5.515999999999999659e+01
1.534083333333333397e+10,-9.350000000000000000e+01
1.536500000000000000e+10,-6.350000000000000000e+01
1.538916666666666794e+10,-9.365999999999999659e+01
1.541333333333333397e+10,-6.382999999999999829e+01
1.543750000000000000e+10,-9.315999999999999659e+01
1.546166666666666794e+10,-6.400000000000000000e+01
1.548583333333333397e+10,-9.282999999999999829e+01
1.551000000000000000e+10,-6.482999999999999829e+01
1.553416666666666794e+10,-9.265999999999999659e+01
1.555833333333333397e+10,-6.482999999999999829e+01
1.558250000000000000e+10,-9.450000000000000000e+01
1.560666666666666794e+10,-6.400000000000000000e+01
1.563083333333333397e+10,-9.182999999999999829e+01
1.565500000000000000e+10,-6.450000000000000000e+01
1.567916666666666794e+10,-9.250000000000000000e+01
1.570333333333333397e+10,-6.365999999999999659e+01
1.572750000000000000e+10,-9.465999999999999659e+01
1.575166666666666794e+10,-6.332999999999999829e+01
1.577583333333333397e+10,-9.265999999999999659e+01
1.580000000000000000e+10,-6.432999999999999829e+01
1.582416666666666794e+10,-9.282999999999999829e+01
1.584833333333333397e+10,-6.350000000000000000e+01
1.587250000000000000e+10,-9.165999999999999659e+01
1.589666666666666794e+10,-6.400000000000000000e+01
1.592083333333333397e+10,-9.315999999999999659e+01
1.594500000000000000e+10,-6.415999999999999659e+01
1.596916666666666794e+10,-9.265999999999999659e+01
1.599333333333333397e+10,-6.482999999999999829e+01
1.601750000000000000e+10,-9.415999999999999659e+01
1.604166666666666794e+10,-6.465999999999999659e+01
