Date: 2026-04-28_14-03-07
Center Frequency (Hz): 7600000000.0
Span (Hz): 10000000.0
RBW (Hz): 100000.0
ID: 8562A GPIB0::18::INSTR
Frequency (Hz),Power (dBm)
7.598516666666666985e+09,-7.665999999999999659e+01
7.598533333333333015e+09,-5.215999999999999659e+01
7.598550000000000000e+09,-7.850000000000000000e+01
7.598566666666666985e+09,-5.382999999999999829e+01
7.598583333333333015e+09,-7.365999999999999659e+01
7.598600000000000000e+09,-5.482999999999999829e+01
7.598616666666666985e+09,-7.015999999999999659e+01
7.598633333333333015e+09,-5.382999999999999829e+01
7.598650000000000000e+09,-7.565999999999999659e+01
7.598666666666666985e+09,-5.182999999999999829e+01
7.598683333333333015e+09,-7.465999999999999659e+01
7.598700000000000000e+09,-5.282999999999999829e+01
7.598716666666666985e+09,-7.200000000000000000e+01
7.598733333333333015e+09,-5.415999999999999659e+01
7.598750000000000000e+09,-6.950000000000000000e+01
7.598766666666666985e+09,-5.432999999999999829e+01
7.598783333333333015e+09,-6.915999999999999659e+01
7.598800000000000000e+09,-5.050000000000000000e+01
7.598816666666666985e+09,-7.415999999999999659e+01
7.598833333333333015e+09,-5.082999999999999829e+01
7.598850000000000000e+09,-7.515999999999999659e+01
7.598866666666666985e+09,-5.082999999999999829e+01
7.598883333333333015e+09,-6.865999999999999659e+01
7.598900000000000000e+09,-4.782999999999999829e+01
7.598916666666666985e+09,-6.650000000000000000e+01
7.598933333333333015e+09,-5.082999999999999829e+01
7.598950000000000000e+09,-7.200000000000000000e+01
7.598966666666666985e+09,-4.965999999999999659e+01
7.598983333333333015e+09,-7.200000000000000000e+01
7.599000000000000000e+09,-4.950000000000000000e+01
7.599016666666666985e+09,-6.865999999999999659e+01
7.599033333333333015e+09,-5.232999999999999829e+01
7.599050000000000000e+09,-7.282999999999999829e+01
7.599066666666666985e+09,-5.082999999999999829e+01
7.599083333333333015e+09,-7.200000000000000000e+01
7.599100000000000000e+09,-5.082999999999999829e+01
7.599116666666666985e+09,-7.200000000000000000e+01
7.599133333333333015e+09,-5.282999999999999829e+01
7.599150000000000000e+09,-7.282999999999999829e+01
7.599166666666666985e+09,-5.150000000000000000e+01
7.599183333333333015e+09,-7.150000000000000000e+01
7.599200000000000000e+09,-5.200000000000000000e+01
7.599216666666666985e+09,-6.682999999999999829e+01
7.599233333333333015e+09,-5.150000000000000000e+01
7.599250000000000000e+09,-6.850000000000000000e+01
7.599266666666666985e+09,-5.282999999999999829e+01
7.599283333333333015e+09,-6.715999999999999659e+01
7.599300000000000000e+09,-5.350000000000000000e+01
7.599316666666666985e+09,-6.615999999999999659e+01
7.599333333333333015e+09,-5.300000000000000000e+01
7.599350000000000000e+09,-6.500000000000000000e+01
7.599366666666666985e+09,-5.315999999999999659e+01
7.599383333333333015e+09,-6.232999999999999829e+01
7.599400000000000000e+09,-5.115999999999999659e+01
7.599416666666666985e+09,-6.015999999999999659e+01
7.599433333333333015e+09,-5.150000000000000000e+01
7.599450000000000000e+09,-5.915999999999999659e+01
7.599466666666666985e+09,-5.165999999999999659e+01
7.599483333333333015e+09,-5.700000000000000000e+01
7.599500000000000000e+09,-5.065999999999999659e+01
7.599516666666666985e+09,-5.200000000000000000e+01
7.599533333333333015e+09,-5.132999999999999829e+01
7.599550000000000000e+09,-5.015999999999999659e+01
7.599566666666666985e+09,-4.965999999999999659e+01
7.599583333333333015e+09,-4.815999999999999659e+01
7.599600000000000000e+09,-4.750000000000000000e+01
7.599616666666666985e+09,-4.615999999999999659e+01
7.599633333333333015e+09,-4.565999999999999659e+01
7.599650000000000000e+09,-4.365999999999999659e+01
7.599666666666666985e+09,-4.250000000000000000e+01
7.599683333333333015e+09,-4.150000000000000000e+01
7.599700000000000000e+09,-4.100000000000000000e+01
7.599716666666666985e+09,-3.882999999999999829e+01
7.599733333333333015e+09,-3.782999999999999829e+01
7.599750000000000000e+09,-3.565999999999999659e+01
7.599766666666666985e+09,-3.382999999999999829e+01
7.599783333333333015e+09,-3.215999999999999659e+01
7.599800000000000000e+09,-3.032999999999999829e+01
7.599816666666666985e+09,-2.850000000000000000e+01
7.599833333333333015e+09,-2.650000000000000000e+01
7.599850000000000000e+09,-2.450000000000000000e+01
7.599866666666666985e+09,-2.216000000000000014e+01
7.599883333333333015e+09,-1.982999999999999829e+01
7.599900000000000000e+09,-1.866000000000000014e+01
7.599916666666666985e+09,-1.516000000000000014e+01
7.599933333333333015e+09,-1.283000000000000007e+01
7.599950000000000000e+09,-1.016000000000000014e+01
7.599966666666666985e+09,-7.830000000000000071e+00
7.599983333333333015e+09,-5.500000000000000000e+00
7.600000000000000000e+09,-3.000000000000000000e+00
7.600016666666666985e+09,-5.000000000000000000e-01
7.600033333333333015e+09,1.840000000000000080e+00
7.600050000000000000e+09,4.339999999999999858e+00
7.600066666666666985e+09,6.169999999999999929e+00
7.600083333333333015e+09,7.169999999999999929e+00
7.600100000000000000e+09,7.839999999999999858e+00
7.600116666666666985e+09,7.839999999999999858e+00
7.600133333333333015e+09,7.500000000000000000e+00
7.600150000000000000e+09,6.500000000000000000e+00
7.600166666666666985e+09,5.000000000000000000e+00
7.600183333333333015e+09,3.169999999999999929e+00
7.600200000000000000e+09,8.399999999999999689e-01
7.600216666666666985e+09,-1.500000000000000000e+00
7.600233333333333015e+09,-3.830000000000000071e+00
7.600250000000000000e+09,-6.160000000000000142e+00
7.600266666666666985e+09,-8.500000000000000000e+00
7.600283333333333015e+09,-1.066000000000000014e+01
7.600300000000000000e+09,-1.283000000000000007e+01
7.600316666666666985e+09,-1.533000000000000007e+01
7.600333333333333015e+09,-1.766000000000000014e+01
7.600350000000000000e+09,-1.982999999999999829e+01
7.600366666666666985e+09,-2.182999999999999829e+01
7.600383333333333015e+09,-2.366000000000000014e+01
7.600400000000000000e+09,-2.566000000000000014e+01
7.600416666666666985e+09,-2.750000000000000000e+01
7.600433333333333015e+09,-2.932999999999999829e+01
7.600450000000000000e+09,-3.082999999999999829e+01
7.600466666666666985e+09,-3.250000000000000000e+01
7.600483333333333015e+09,-3.415999999999999659e+01
7.600500000000000000e+09,-3.582999999999999829e+01
7.600516666666666985e+09,-3.715999999999999659e+01
7.600533333333333015e+09,-3.865999999999999659e+01
7.600550000000000000e+09,-4.015999999999999659e+01
7.600566666666666985e+09,-4.132999999999999829e+01
7.600583333333333015e+09,-4.282999999999999829e+01
7.600600000000000000e+09,-4.400000000000000000e+01
7.600616666666666985e+09,-4.515999999999999659e+01
7.600633333333333015e+09,-4.582999999999999829e+01
7.600650000000000000e+09,-4.715999999999999659e+01
7.600666666666666985e+09,-4.815999999999999659e+01
7.600683333333333015e+09,-4.915999999999999659e+01
7.600700000000000000e+09,-5.032999999999999829e+01
7.600716666666666985e+09,-5.115999999999999659e+01
7.600733333333333015e+09,-5.182999999999999829e+01
7.600750000000000000e+09,-5.315999999999999659e+01
7.600766666666666985e+09,-5.350000000000000000e+01
7.600783333333333015e+09,-5.682999999999999829e+01
7.600800000000000000e+09,-5.265999999999999659e+01
7.600816666666666985e+09,-5.882999999999999829e+01
7.600833333333333015e+09,-5.065999999999999659e+01
7.600850000000000000e+09,-5.950000000000000000e+01
7.600866666666666985e+09,-5.065999999999999659e+01
7.600883333333333015e+09,-6.100000000000000000e+01
7.600900000000000000e+09,-5.332999999999999829e+01
7.600916666666666985e+09,-6.250000000000000000e+01
7.600933333333333015e+09,-5.332999999999999829e+01
7.600950000000000000e+09,-6.365999999999999659e+01
7.600966666666666985e+09,-5.350000000000000000e+01
7.600983333333333015e+09,-6.565999999999999659e+01
7.601000000000000000e+09,-5.400000000000000000e+01
7.601016666666666985e+09,-6.615999999999999659e+01
7.601033333333333015e+09,-5.250000000000000000e+01
7.601050000000000000e+09,-6.700000000000000000e+01
7.601066666666666985e+09,-5.032999999999999829e+01
7.601083333333333015e+09,-6.932999999999999829e+01
7.601100000000000000e+09,-5.232999999999999829e+01
7.601116666666666985e+09,-7.050000000000000000e+01
7.601133333333333015e+09,-5.200000000000000000e+01
7.601150000000000000e+09,-6.982999999999999829e+01
7.601166666666666985e+09,-5.082999999999999829e+01
7.601183333333333015e+09,-6.965999999999999659e+01
7.601200000000000000e+09,-5.100000000000000000e+01
7.601216666666666985e+09,-7.132999999999999829e+01
7.601233333333333015e+09,-5.082999999999999829e+01
7.601250000000000000e+09,-6.832999999999999829e+01
7.601266666666666985e+09,-5.232999999999999829e+01
7.601283333333333015e+09,-7.100000000000000000e+01
7.601300000000000000e+09,-5.100000000000000000e+01
7.601316666666666985e+09,-7.082999999999999829e+01
7.601333333333333015e+09,-5.165999999999999659e+01
7.601350000000000000e+09,-7.415999999999999659e+01
7.601366666666666985e+09,-5.065999999999999659e+01
7.601383333333333015e+09,-7.465999999999999659e+01
7.601400000000000000e+09,-5.132999999999999829e+01
7.601416666666666985e+09,-6.765999999999999659e+01
7.601433333333333015e+09,-5.265999999999999659e+01
7.601450000000000000e+09,-7.250000000000000000e+01
7.601466666666666985e+09,-5.082999999999999829e+01
7.601483333333333015e+09,-6.782999999999999829e+01
7.601500000000000000e+09,-5.150000000000000000e+01
7.601516666666666985e+09,-6.765999999999999659e+01
7.601533333333333015e+09,-5.050000000000000000e+01
7.601550000000000000e+09,-7.800000000000000000e+01
7.601566666666666985e+09,-5.382999999999999829e+01
7.601583333333333015e+09,-7.400000000000000000e+01
7.601600000000000000e+09,-5.450000000000000000e+01
7.601616666666666985e+09,-7.732999999999999829e+01
7.601633333333333015e+09,-4.950000000000000000e+01
7.601650000000000000e+09,-7.400000000000000000e+01
7.601666666666666985e+09,-5.415999999999999659e+01
7.601683333333333015e+09,-7.515999999999999659e+01
7.601700000000000000e+09,-5.282999999999999829e+01
7.601716666666666985e+09,-7.015999999999999659e+01
7.601733333333333015e+09,-5.065999999999999659e+01
7.601750000000000000e+09,-6.782999999999999829e+01
7.601766666666666985e+09,-5.300000000000000000e+01
7.601783333333333015e+09,-7.400000000000000000e+01
7.601800000000000000e+09,-5.050000000000000000e+01
7.601816666666666985e+09,-7.232999999999999829e+01
7.601833333333333015e+09,-5.182999999999999829e+01
7.601850000000000000e+09,-7.565999999999999659e+01
7.601866666666666985e+09,-5.315999999999999659e+01
7.601883333333333015e+09,-7.500000000000000000e+01
7.601900000000000000e+09,-5.382999999999999829e+01
7.601916666666666985e+09,-7.750000000000000000e+01
7.601933333333333015e+09,-5.350000000000000000e+01
7.601950000000000000e+09,-7.382999999999999829e+01
7.601966666666666985e+09,-5.565999999999999659e+01
7.601983333333333015e+09,-7.515999999999999659e+01
7.602000000000000000e+09,-5.515999999999999659e+01
7.602016666666666985e+09,-7.382999999999999829e+01
7.602033333333333015e+09,-5.300000000000000000e+01
7.602050000000000000e+09,-7.450000000000000000e+01
7.602066666666666985e+09,-5.200000000000000000e+01
7.602083333333333015e+09,-7.300000000000000000e+01
7.602100000000000000e+09,-5.532999999999999829e+01
7.602116666666666985e+09,-6.900000000000000000e+01
7.602133333333333015e+09,-5.115999999999999659e+01
7.602150000000000000e+09,-7.415999999999999659e+01
7.602166666666666985e+09,-5.450000000000000000e+01
7.602183333333333015e+09,-7.215999999999999659e+01
7.602200000000000000e+09,-5.332999999999999829e+01
7.602216666666666985e+09,-7.565999999999999659e+01
7.602233333333333015e+09,-5.482999999999999829e+01
7.602250000000000000e+09,-7.300000000000000000e+01
7.602266666666666985e+09,-5.365999999999999659e+01
7.602283333333333015e+09,-7.232999999999999829e+01
7.602300000000000000e+09,-5.665999999999999659e+01
7.602316666666666985e+09,-7.582999999999999829e+01
7.602333333333333015e+09,-5.332999999999999829e+01
7.602350000000000000e+09,-7.415999999999999659e+01
7.602366666666666985e+09,-5.600000000000000000e+01
7.602383333333333015e+09,-7.415999999999999659e+01
7.602400000000000000e+09,-5.282999999999999829e+01
7.602416666666666985e+09,-7.515999999999999659e+01
7.602433333333333015e+09,-5.400000000000000000e+01
7.602450000000000000e+09,-6.932999999999999829e+01
7.602466666666666985e+09,-5.365999999999999659e+01
7.602483333333333015e+09,-7.182999999999999829e+01
7.602500000000000000e+09,-5.832999999999999829e+01
7.602516666666666985e+09,-7.032999999999999829e+01
7.602533333333333015e+09,-5.482999999999999829e+01
7.602550000000000000e+09,-7.750000000000000000e+01
7.602566666666666985e+09,-5.550000000000000000e+01
7.602583333333333015e+09,-7.350000000000000000e+01
7.602600000000000000e+09,-5.482999999999999829e+01
7.602616666666666985e+09,-7.150000000000000000e+01
7.602633333333333015e+09,-5.415999999999999659e+01
7.602650000000000000e+09,-7.332999999999999829e+01
7.602666666666666985e+09,-5.365999999999999659e+01
7.602683333333333015e+09,-7.150000000000000000e+01
7.602700000000000000e+09,-5.300000000000000000e+01
7.602716666666666985e+09,-7.350000000000000000e+01
7.602733333333333015e+09,-5.550000000000000000e+01
7.602750000000000000e+09,-7.915999999999999659e+01
7.602766666666666985e+09,-5.415999999999999659e+01
7.602783333333333015e+09,-7.232999999999999829e+01
7.602800000000000000e+09,-5.550000000000000000e+01
7.602816666666666985e+09,-7.765999999999999659e+01
7.602833333333333015e+09,-5.500000000000000000e+01
7.602850000000000000e+09,-7.682999999999999829e+01
7.602866666666666985e+09,-5.515999999999999659e+01
7.602883333333333015e+09,-7.700000000000000000e+01
7.602900000000000000e+09,-5.482999999999999829e+01
7.602916666666666985e+09,-7.350000000000000000e+01
7.602933333333333015e+09,-5.682999999999999829e+01
7.602950000000000000e+09,-7.132999999999999829e+01
7.602966666666666985e+09,-5.532999999999999829e+01
7.602983333333333015e+09,-7.065999999999999659e+01
7.603000000000000000e+09,-5.465999999999999659e+01
7.603016666666666985e+09,-6.950000000000000000e+01
7.603033333333333015e+09,-5.365999999999999659e+01
7.603050000000000000e+09,-7.950000000000000000e+01
7.603066666666666985e+09,-5.582999999999999829e+01
7.603083333333333015e+09,-7.565999999999999659e+01
7.603100000000000000e+09,-5.450000000000000000e+01
7.603116666666666985e+09,-7.382999999999999829e+01
7.603133333333333015e+09,-5.332999999999999829e+01
7.603150000000000000e+09,-7.600000000000000000e+01
7.603166666666666985e+09,-5.365999999999999659e+01
7.603183333333333015e+09,-7.100000000000000000e+01
7.603200000000000000e+09,-5.382999999999999829e+01
7.603216666666666985e+09,-7.815999999999999659e+01
7.603233333333333015e+09,-5.332999999999999829e+01
7.603250000000000000e+09,-7.400000000000000000e+01
7.603266666666666985e+09,-5.565999999999999659e+01
7.603283333333333015e+09,-7.365999999999999659e+01
7.603300000000000000e+09,-5.465999999999999659e+01
7.603316666666666985e+09,-7.450000000000000000e+01
7.603333333333333015e+09,-5.565999999999999659e+01
7.603350000000000000e+09,-7.150000000000000000e+01
7.603366666666666985e+09,-5.332999999999999829e+01
7.603383333333333015e+09,-7.850000000000000000e+01
7.603400000000000000e+09,-5.300000000000000000e+01
7.603416666666666985e+09,-7.665999999999999659e+01
7.603433333333333015e+09,-5.515999999999999659e+01
7.603450000000000000e+09,-7.415999999999999659e+01
7.603466666666666985e+09,-5.332999999999999829e+01
7.603483333333333015e+09,-7.265999999999999659e+01
7.603500000000000000e+09,-5.382999999999999829e+01
7.603516666666666985e+09,-7.682999999999999829e+01
7.603533333333333015e+09,-5.600000000000000000e+01
7.603550000000000000e+09,-7.415999999999999659e+01
7.603566666666666985e+09,-5.465999999999999659e+01
7.603583333333333015e+09,-7.682999999999999829e+01
7.603600000000000000e+09,-5.332999999999999829e+01
7.603616666666666985e+09,-7.850000000000000000e+01
7.603633333333333015e+09,-5.582999999999999829e+01
7.603650000000000000e+09,-7.315999999999999659e+01
7.603666666666666985e+09,-5.432999999999999829e+01
7.603683333333333015e+09,-7.250000000000000000e+01
7.603700000000000000e+09,-5.532999999999999829e+01
7.603716666666666985e+09,-7.215999999999999659e+01
7.603733333333333015e+09,-5.532999999999999829e+01
7.603750000000000000e+09,-7.250000000000000000e+01
7.603766666666666985e+09,-5.432999999999999829e+01
7.603783333333333015e+09,-7.832999999999999829e+01
7.603800000000000000e+09,-5.400000000000000000e+01
7.603816666666666985e+09,-7.465999999999999659e+01
7.603833333333333015e+09,-5.432999999999999829e+01
7.603850000000000000e+09,-6.915999999999999659e+01
7.603866666666666985e+09,-5.565999999999999659e+01
7.603883333333333015e+09,-7.982999999999999829e+01
7.603900000000000000e+09,-5.565999999999999659e+01
7.603916666666666985e+09,-7.115999999999999659e+01
7.603933333333333015e+09,-5.150000000000000000e+01
7.603950000000000000e+09,-7.632999999999999829e+01
7.603966666666666985e+09,-5.250000000000000000e+01
7.603983333333333015e+09,-7.382999999999999829e+01
7.604000000000000000e+09,-5.482999999999999829e+01
7.604016666666666985e+09,-7.782999999999999829e+01
7.604033333333333015e+09,-5.582999999999999829e+01
7.604050000000000000e+09,-7.400000000000000000e+01
7.604066666666666985e+09,-5.350000000000000000e+01
7.604083333333333015e+09,-7.282999999999999829e+01
7.604100000000000000e+09,-5.400000000000000000e+01
7.604116666666666985e+09,-7.482999999999999829e+01
7.604133333333333015e+09,-5.732999999999999829e+01
7.604150000000000000e+09,-7.632999999999999829e+01
7.604166666666666985e+09,-5.250000000000000000e+01
7.604183333333333015e+09,-7.715999999999999659e+01
