Date: 2026-04-28_14-44-34
Center Frequency (Hz): 2400000000.0
Span (Hz): 500000000.0
RBW (Hz): 2000000.0
ID: 8562A GPIB0::18::INSTR
Frequency (Hz),Power (dBm)
2.447500000000000000e+09,-8.882999999999999829e+01
2.448333333333333492e+09,-6.215999999999999659e+01
2.449166666666666508e+09,-9.015999999999999659e+01
2.450000000000000000e+09,-6.332999999999999829e+01
2.450833333333333492e+09,-8.865999999999999659e+01
2.451666666666666508e+09,-6.415999999999999659e+01
2.452500000000000000e+09,-9.115999999999999659e+01
2.453333333333333492e+09,-6.300000000000000000e+01
2.454166666666666508e+09,-9.400000000000000000e+01
2.455000000000000000e+09,-6.250000000000000000e+01
2.455833333333333492e+09,-9.015999999999999659e+01
2.456666666666666508e+09,-6.332999999999999829e+01
2.457500000000000000e+09,-8.800000000000000000e+01
2.458333333333333492e+09,-6.315999999999999659e+01
2.459166666666666508e+09,-8.815999999999999659e+01
2.460000000000000000e+09,-6.265999999999999659e+01
2.460833333333333492e+09,-8.982999999999999829e+01
2.461666666666666508e+09,-6.250000000000000000e+01
2.462500000000000000e+09,-9.132999999999999829e+01
2.463333333333333492e+09,-6.150000000000000000e+01
2.464166666666666508e+09,-8.850000000000000000e+01
2.465000000000000000e+09,-6.315999999999999659e+01
2.465833333333333492e+09,-8.865999999999999659e+01
2.466666666666666508e+09,-6.415999999999999659e+01
2.467500000000000000e+09,-9.132999999999999829e+01
2.468333333333333492e+09,-6.300000000000000000e+01
2.469166666666666508e+09,-9.265999999999999659e+01
2.470000000000000000e+09,-6.250000000000000000e+01
2.470833333333333492e+09,-8.915999999999999659e+01
2.471666666666666508e+09,-6.350000000000000000e+01
2.472500000000000000e+09,-9.250000000000000000e+01
2.473333333333333492e+09,-6.350000000000000000e+01
2.474166666666666508e+09,-8.732999999999999829e+01
2.475000000000000000e+09,-6.365999999999999659e+01
2.475833333333333492e+09,-8.950000000000000000e+01
2.476666666666666508e+09,-6.382999999999999829e+01
2.477500000000000000e+09,-8.950000000000000000e+01
2.478333333333333492e+09,-6.365999999999999659e+01
2.479166666666666508e+09,-8.715999999999999659e+01
2.480000000000000000e+09,-6.282999999999999829e+01
2.480833333333333492e+09,-8.950000000000000000e+01
2.481666666666666508e+09,-6.282999999999999829e+01
2.482500000000000000e+09,-8.850000000000000000e+01
2.483333333333333492e+09,-6.382999999999999829e+01
2.484166666666666508e+09,-8.950000000000000000e+01
2.485000000000000000e+09,-6.350000000000000000e+01
2.485833333333333492e+09,-9.015999999999999659e+01
2.486666666666666508e+09,-6.432999999999999829e+01
2.487500000000000000e+09,-8.732999999999999829e+01
2.488333333333333492e+09,-6.382999999999999829e+01
2.489166666666666508e+09,-8.900000000000000000e+01
2.490000000000000000e+09,-6.365999999999999659e+01
2.490833333333333492e+09,-8.900000000000000000e+01
2.491666666666666508e+09,-6.300000000000000000e+01
2.492500000000000000e+09,-9.200000000000000000e+01
2.493333333333333492e+09,-6.350000000000000000e+01
2.494166666666666508e+09,-9.332999999999999829e+01
2.495000000000000000e+09,-6.432999999999999829e+01
2.495833333333333492e+09,-8.865999999999999659e+01
2.496666666666666508e+09,-6.400000000000000000e+01
2.497500000000000000e+09,-9.200000000000000000e+01
2.498333333333333492e+09,-6.300000000000000000e+01
2.499166666666666508e+09,-8.832999999999999829e+01
2.500000000000000000e+09,-6.350000000000000000e+01
2.500833333333333492e+09,-9.515999999999999659e+01
2.501666666666666508e+09,-6.350000000000000000e+01
2.502500000000000000e+09,-9.015999999999999659e+01
2.503333333333333492e+09,-6.250000000000000000e+01
2.504166666666666508e+09,-9.100000000000000000e+01
2.505000000000000000e+09,-6.332999999999999829e+01
2.505833333333333492e+09,-9.015999999999999659e+01
2.506666666666666508e+09,-6.365999999999999659e+01
2.507500000000000000e+09,-8.865999999999999659e+01
2.508333333333333492e+09,-6.300000000000000000e+01
2.509166666666666508e+09,-8.865999999999999659e+01
2.510000000000000000e+09,-6.282999999999999829e+01
2.510833333333333492e+09,-8.782999999999999829e+01
2.511666666666666508e+09,-6.365999999999999659e+01
2.512500000000000000e+09,-8.800000000000000000e+01
2.513333333333333492e+09,-6.250000000000000000e+01
2.514166666666666508e+09,-9.500000000000000000e+01
2.515000000000000000e+09,-6.265999999999999659e+01
2.515833333333333492e+09,-9.032999999999999829e+01
2.516666666666666508e+09,-6.282999999999999829e+01
2.517500000000000000e+09,-9.015999999999999659e+01
2.518333333333333492e+09,-5.565999999999999659e+01
2.519166666666666508e+09,-4.600000000000000000e+01
2.520000000000000000e+09,-4.165999999999999659e+01
2.520833333333333492e+09,-3.600000000000000000e+01
2.521666666666666508e+09,-3.582999999999999829e+01
2.522500000000000000e+09,-3.650000000000000000e+01
2.523333333333333492e+09,-4.300000000000000000e+01
2.524166666666666508e+09,-5.115999999999999659e+01
2.525000000000000000e+09,-5.600000000000000000e+01
2.525833333333333492e+09,-8.400000000000000000e+01
2.526666666666666508e+09,-6.265999999999999659e+01
2.527500000000000000e+09,-9.500000000000000000e+01
2.528333333333333492e+09,-6.300000000000000000e+01
2.529166666666666508e+09,-9.332999999999999829e+01
2.530000000000000000e+09,-6.165999999999999659e+01
2.530833333333333492e+09,-9.050000000000000000e+01
2.531666666666666508e+09,-6.350000000000000000e+01
2.532500000000000000e+09,-8.900000000000000000e+01
2.533333333333333492e+09,-6.365999999999999659e+01
2.534166666666666508e+09,-9.065999999999999659e+01
2.535000000000000000e+09,-6.215999999999999659e+01
2.535833333333333492e+09,-8.882999999999999829e+01
2.536666666666666508e+09,-6.450000000000000000e+01
2.537500000000000000e+09,-8.615999999999999659e+01
2.538333333333333492e+09,-6.300000000000000000e+01
2.539166666666666508e+09,-8.932999999999999829e+01
2.540000000000000000e+09,-6.100000000000000000e+01
2.540833333333333492e+09,-8.665999999999999659e+01
2.541666666666666508e+09,-6.400000000000000000e+01
2.542500000000000000e+09,-9.150000000000000000e+01
2.543333333333333492e+09,-6.315999999999999659e+01
2.544166666666666508e+09,-8.765999999999999659e+01
2.545000000000000000e+09,-6.265999999999999659e+01
2.545833333333333492e+09,-9.000000000000000000e+01
2.546666666666666508e+09,-6.365999999999999659e+01
2.547500000000000000e+09,-8.950000000000000000e+01
2.548333333333333492e+09,-6.250000000000000000e+01
2.549166666666666508e+09,-8.882999999999999829e+01
2.550000000000000000e+09,-6.300000000000000000e+01
2.550833333333333492e+09,-8.900000000000000000e+01
2.551666666666666508e+09,-6.350000000000000000e+01
2.552500000000000000e+09,-8.900000000000000000e+01
2.553333333333333492e+09,-6.315999999999999659e+01
2.554166666666666508e+09,-8.832999999999999829e+01
2.555000000000000000e+09,-6.400000000000000000e+01
2.555833333333333492e+09,-8.865999999999999659e+01
2.556666666666666508e+09,-6.382999999999999829e+01
2.557500000000000000e+09,-9.150000000000000000e+01
2.558333333333333492e+09,-6.400000000000000000e+01
2.559166666666666508e+09,-8.765999999999999659e+01
2.560000000000000000e+09,-6.315999999999999659e+01
2.560833333333333492e+09,-8.182999999999999829e+01
2.561666666666666508e+09,-5.915999999999999659e+01
2.562500000000000000e+09,-7.815999999999999659e+01
2.563333333333333492e+09,-5.715999999999999659e+01
2.564166666666666508e+09,-8.750000000000000000e+01
2.565000000000000000e+09,-6.232999999999999829e+01
2.565833333333333492e+09,-9.032999999999999829e+01
2.566666666666666508e+09,-6.382999999999999829e+01
2.567500000000000000e+09,-9.015999999999999659e+01
2.568333333333333492e+09,-6.332999999999999829e+01
2.569166666666666508e+09,-8.700000000000000000e+01
2.570000000000000000e+09,-6.250000000000000000e+01
2.570833333333333492e+09,-9.350000000000000000e+01
2.571666666666666508e+09,-6.450000000000000000e+01
2.572500000000000000e+09,-8.832999999999999829e+01
2.573333333333333492e+09,-6.332999999999999829e+01
2.574166666666666508e+09,-9.250000000000000000e+01
2.575000000000000000e+09,-6.400000000000000000e+01
2.575833333333333492e+09,-9.115999999999999659e+01
2.576666666666666508e+09,-6.265999999999999659e+01
2.577500000000000000e+09,-9.050000000000000000e+01
2.578333333333333492e+09,-6.332999999999999829e+01
2.579166666666666508e+09,-8.815999999999999659e+01
2.580000000000000000e+09,-6.365999999999999659e+01
2.580833333333333492e+09,-9.032999999999999829e+01
2.581666666666666508e+09,-6.350000000000000000e+01
2.582500000000000000e+09,-8.850000000000000000e+01
2.583333333333333492e+09,-6.400000000000000000e+01
2.584166666666666508e+09,-9.015999999999999659e+01
2.585000000000000000e+09,-6.500000000000000000e+01
2.585833333333333492e+09,-8.915999999999999659e+01
2.586666666666666508e+09,-6.482999999999999829e+01
2.587500000000000000e+09,-8.882999999999999829e+01
2.588333333333333492e+09,-6.382999999999999829e+01
2.589166666666666508e+09,-8.882999999999999829e+01
2.590000000000000000e+09,-6.300000000000000000e+01
2.590833333333333492e+09,-9.082999999999999829e+01
2.591666666666666508e+09,-6.400000000000000000e+01
2.592500000000000000e+09,-8.782999999999999829e+01
2.593333333333333492e+09,-6.450000000000000000e+01
2.594166666666666508e+09,-9.150000000000000000e+01
2.595000000000000000e+09,-6.450000000000000000e+01
2.595833333333333492e+09,-8.850000000000000000e+01
2.596666666666666508e+09,-6.382999999999999829e+01
2.597500000000000000e+09,-8.800000000000000000e+01
2.598333333333333492e+09,-6.365999999999999659e+01
2.599166666666666508e+09,-9.032999999999999829e+01
2.600000000000000000e+09,-6.365999999999999659e+01
2.600833333333333492e+09,-8.915999999999999659e+01
2.601666666666666508e+09,-6.332999999999999829e+01
2.602500000000000000e+09,-9.082999999999999829e+01
2.603333333333333492e+09,-6.182999999999999829e+01
2.604166666666666508e+09,-9.065999999999999659e+01
2.605000000000000000e+09,-6.450000000000000000e+01
2.605833333333333492e+09,-8.915999999999999659e+01
2.606666666666666508e+09,-6.382999999999999829e+01
2.607500000000000000e+09,-9.415999999999999659e+01
2.608333333333333492e+09,-6.382999999999999829e+01
