Date: 2026-04-19_22-27-51
Center Frequency (Hz): 7600000000.0
Span (Hz): 100000000.0
RBW (Hz): 1000000.0
ID: 8562A GPIB0::18::INSTR
Frequency (Hz),Power (dBm)
7.587666666666666985e+09,-6.300000000000000000e+01
7.587833333333333015e+09,-8.782999999999999829e+01
7.588000000000000000e+09,-6.265999999999999659e+01
7.588166666666666985e+09,-8.950000000000000000e+01
7.588333333333333015e+09,-6.132999999999999829e+01
7.588500000000000000e+09,-8.732999999999999829e+01
7.588666666666666985e+09,-6.332999999999999829e+01
7.588833333333333015e+09,-8.850000000000000000e+01
7.589000000000000000e+09,-6.350000000000000000e+01
7.589166666666666985e+09,-8.850000000000000000e+01
7.589333333333333015e+09,-6.115999999999999659e+01
7.589500000000000000e+09,-8.915999999999999659e+01
7.589666666666666985e+09,-6.115999999999999659e+01
7.589833333333333015e+09,-9.000000000000000000e+01
7.590000000000000000e+09,-6.082999999999999829e+01
7.590166666666666985e+09,-8.882999999999999829e+01
7.590333333333333015e+09,-6.165999999999999659e+01
7.590500000000000000e+09,-8.900000000000000000e+01
7.590666666666666985e+09,-6.415999999999999659e+01
7.590833333333333015e+09,-8.915999999999999659e+01
7.591000000000000000e+09,-6.200000000000000000e+01
7.591166666666666985e+09,-8.815999999999999659e+01
7.591333333333333015e+09,-6.182999999999999829e+01
7.591500000000000000e+09,-8.800000000000000000e+01
7.591666666666666985e+09,-6.265999999999999659e+01
7.591833333333333015e+09,-8.850000000000000000e+01
7.592000000000000000e+09,-6.165999999999999659e+01
7.592166666666666985e+09,-8.865999999999999659e+01
7.592333333333333015e+09,-6.250000000000000000e+01
7.592500000000000000e+09,-8.782999999999999829e+01
7.592666666666666985e+09,-6.250000000000000000e+01
7.592833333333333015e+09,-8.865999999999999659e+01
7.593000000000000000e+09,-6.250000000000000000e+01
7.593166666666666985e+09,-8.515999999999999659e+01
7.593333333333333015e+09,-6.300000000000000000e+01
7.593500000000000000e+09,-9.150000000000000000e+01
7.593666666666666985e+09,-6.265999999999999659e+01
7.593833333333333015e+09,-8.882999999999999829e+01
7.594000000000000000e+09,-6.265999999999999659e+01
7.594166666666666985e+09,-9.165999999999999659e+01
7.594333333333333015e+09,-6.200000000000000000e+01
7.594500000000000000e+09,-8.365999999999999659e+01
7.594666666666666985e+09,-6.032999999999999829e+01
7.594833333333333015e+09,-8.750000000000000000e+01
7.595000000000000000e+09,-6.332999999999999829e+01
7.595166666666666985e+09,-8.815999999999999659e+01
7.595333333333333015e+09,-6.132999999999999829e+01
7.595500000000000000e+09,-8.665999999999999659e+01
7.595666666666666985e+09,-6.200000000000000000e+01
7.595833333333333015e+09,-8.615999999999999659e+01
7.596000000000000000e+09,-6.150000000000000000e+01
7.596166666666666985e+09,-8.750000000000000000e+01
7.596333333333333015e+09,-6.282999999999999829e+01
7.596500000000000000e+09,-8.015999999999999659e+01
7.596666666666666985e+09,-6.165999999999999659e+01
7.596833333333333015e+09,-7.650000000000000000e+01
7.597000000000000000e+09,-6.232999999999999829e+01
7.597166666666666985e+09,-6.865999999999999659e+01
7.597333333333333015e+09,-5.900000000000000000e+01
7.597500000000000000e+09,-5.465999999999999659e+01
7.597666666666666985e+09,-5.200000000000000000e+01
7.597833333333333015e+09,-4.700000000000000000e+01
7.598000000000000000e+09,-4.300000000000000000e+01
7.598166666666666985e+09,-3.915999999999999659e+01
7.598333333333333015e+09,-3.532999999999999829e+01
7.598500000000000000e+09,-3.132999999999999829e+01
7.598666666666666985e+09,-2.750000000000000000e+01
7.598833333333333015e+09,-2.432999999999999829e+01
7.599000000000000000e+09,-2.150000000000000000e+01
7.599166666666666985e+09,-1.816000000000000014e+01
7.599333333333333015e+09,-1.533000000000000007e+01
7.599500000000000000e+09,-1.316000000000000014e+01
7.599666666666666985e+09,-1.133000000000000007e+01
7.599833333333333015e+09,-1.000000000000000000e+01
7.600000000000000000e+09,-9.330000000000000071e+00
7.600166666666666985e+09,-9.160000000000000142e+00
7.600333333333333015e+09,-9.160000000000000142e+00
7.600500000000000000e+09,-1.033000000000000007e+01
7.600666666666666985e+09,-1.216000000000000014e+01
7.600833333333333015e+09,-1.350000000000000000e+01
7.601000000000000000e+09,-1.533000000000000007e+01
7.601166666666666985e+09,-1.800000000000000000e+01
7.601333333333333015e+09,-2.016000000000000014e+01
7.601500000000000000e+09,-2.266000000000000014e+01
7.601666666666666985e+09,-2.482999999999999829e+01
7.601833333333333015e+09,-2.716000000000000014e+01
7.602000000000000000e+09,-3.032999999999999829e+01
7.602166666666666985e+09,-3.350000000000000000e+01
7.602333333333333015e+09,-3.615999999999999659e+01
7.602500000000000000e+09,-3.900000000000000000e+01
7.602666666666666985e+09,-4.200000000000000000e+01
7.602833333333333015e+09,-4.482999999999999829e+01
7.603000000000000000e+09,-4.800000000000000000e+01
7.603166666666666985e+09,-5.015999999999999659e+01
7.603333333333333015e+09,-5.350000000000000000e+01
7.603500000000000000e+09,-5.632999999999999829e+01
7.603666666666666985e+09,-5.965999999999999659e+01
7.603833333333333015e+09,-6.732999999999999829e+01
7.604000000000000000e+09,-6.082999999999999829e+01
7.604166666666666985e+09,-7.150000000000000000e+01
7.604333333333333015e+09,-6.265999999999999659e+01
7.604500000000000000e+09,-7.615999999999999659e+01
7.604666666666666985e+09,-6.265999999999999659e+01
7.604833333333333015e+09,-8.050000000000000000e+01
7.605000000000000000e+09,-6.165999999999999659e+01
7.605166666666666985e+09,-8.615999999999999659e+01
7.605333333333333015e+09,-6.182999999999999829e+01
7.605500000000000000e+09,-8.632999999999999829e+01
7.605666666666666985e+09,-6.282999999999999829e+01
7.605833333333333015e+09,-8.500000000000000000e+01
7.606000000000000000e+09,-5.965999999999999659e+01
7.606166666666666985e+09,-8.832999999999999829e+01
7.606333333333333015e+09,-6.215999999999999659e+01
7.606500000000000000e+09,-8.850000000000000000e+01
7.606666666666666985e+09,-6.265999999999999659e+01
7.606833333333333015e+09,-8.350000000000000000e+01
7.607000000000000000e+09,-6.215999999999999659e+01
7.607166666666666985e+09,-8.615999999999999659e+01
7.607333333333333015e+09,-6.182999999999999829e+01
7.607500000000000000e+09,-8.600000000000000000e+01
7.607666666666666985e+09,-6.182999999999999829e+01
7.607833333333333015e+09,-8.982999999999999829e+01
7.608000000000000000e+09,-6.300000000000000000e+01
7.608166666666666985e+09,-8.832999999999999829e+01
7.608333333333333015e+09,-6.282999999999999829e+01
7.608500000000000000e+09,-9.065999999999999659e+01
7.608666666666666985e+09,-6.232999999999999829e+01
7.608833333333333015e+09,-8.632999999999999829e+01
7.609000000000000000e+09,-6.232999999999999829e+01
7.609166666666666985e+09,-8.800000000000000000e+01
7.609333333333333015e+09,-6.315999999999999659e+01
7.609500000000000000e+09,-8.800000000000000000e+01
7.609666666666666985e+09,-6.132999999999999829e+01
7.609833333333333015e+09,-8.732999999999999829e+01
7.610000000000000000e+09,-6.282999999999999829e+01
7.610166666666666985e+09,-8.415999999999999659e+01
7.610333333333333015e+09,-6.282999999999999829e+01
7.610500000000000000e+09,-8.700000000000000000e+01
7.610666666666666985e+09,-6.250000000000000000e+01
7.610833333333333015e+09,-8.532999999999999829e+01
7.611000000000000000e+09,-6.232999999999999829e+01
7.611166666666666985e+09,-8.432999999999999829e+01
7.611333333333333015e+09,-6.250000000000000000e+01
7.611500000000000000e+09,-8.632999999999999829e+01
7.611666666666666985e+09,-6.382999999999999829e+01
7.611833333333333015e+09,-9.000000000000000000e+01
7.612000000000000000e+09,-6.215999999999999659e+01
7.612166666666666985e+09,-8.550000000000000000e+01
7.612333333333333015e+09,-6.250000000000000000e+01
7.612500000000000000e+09,-8.432999999999999829e+01
7.612666666666666985e+09,-6.200000000000000000e+01
7.612833333333333015e+09,-8.715999999999999659e+01
7.613000000000000000e+09,-6.300000000000000000e+01
7.613166666666666985e+09,-8.332999999999999829e+01
7.613333333333333015e+09,-6.215999999999999659e+01
7.613500000000000000e+09,-8.700000000000000000e+01
7.613666666666666985e+09,-6.282999999999999829e+01
7.613833333333333015e+09,-8.815999999999999659e+01
7.614000000000000000e+09,-6.215999999999999659e+01
7.614166666666666985e+09,-9.032999999999999829e+01
7.614333333333333015e+09,-6.215999999999999659e+01
7.614500000000000000e+09,-8.815999999999999659e+01
7.614666666666666985e+09,-6.282999999999999829e+01
7.614833333333333015e+09,-8.950000000000000000e+01
7.615000000000000000e+09,-6.150000000000000000e+01
7.615166666666666985e+09,-8.482999999999999829e+01
7.615333333333333015e+09,-6.215999999999999659e+01
7.615500000000000000e+09,-8.632999999999999829e+01
7.615666666666666985e+09,-6.250000000000000000e+01
7.615833333333333015e+09,-8.282999999999999829e+01
7.616000000000000000e+09,-6.165999999999999659e+01
7.616166666666666985e+09,-8.650000000000000000e+01
7.616333333333333015e+09,-6.182999999999999829e+01
7.616500000000000000e+09,-8.715999999999999659e+01
7.616666666666666985e+09,-6.200000000000000000e+01
7.616833333333333015e+09,-9.132999999999999829e+01
7.617000000000000000e+09,-6.165999999999999659e+01
7.617166666666666985e+09,-8.482999999999999829e+01
7.617333333333333015e+09,-6.232999999999999829e+01
7.617500000000000000e+09,-8.632999999999999829e+01
7.617666666666666985e+09,-6.100000000000000000e+01
7.617833333333333015e+09,-8.865999999999999659e+01
7.618000000000000000e+09,-6.365999999999999659e+01
7.618166666666666985e+09,-9.050000000000000000e+01
7.618333333333333015e+09,-6.082999999999999829e+01
7.618500000000000000e+09,-9.032999999999999829e+01
7.618666666666666985e+09,-6.250000000000000000e+01
7.618833333333333015e+09,-8.632999999999999829e+01
7.619000000000000000e+09,-6.182999999999999829e+01
7.619166666666666985e+09,-9.165999999999999659e+01
7.619333333333333015e+09,-6.050000000000000000e+01
7.619500000000000000e+09,-8.732999999999999829e+01
7.619666666666666985e+09,-6.115999999999999659e+01
7.619833333333333015e+09,-8.682999999999999829e+01
7.620000000000000000e+09,-6.282999999999999829e+01
7.620166666666666985e+09,-8.465999999999999659e+01
7.620333333333333015e+09,-6.150000000000000000e+01
7.620500000000000000e+09,-8.832999999999999829e+01
7.620666666666666985e+09,-6.065999999999999659e+01
7.620833333333333015e+09,-8.832999999999999829e+01
7.621000000000000000e+09,-6.132999999999999829e+01
7.621166666666666985e+09,-8.865999999999999659e+01
7.621333333333333015e+09,-6.150000000000000000e+01
7.621500000000000000e+09,-8.815999999999999659e+01
7.621666666666666985e+09,-6.282999999999999829e+01
7.621833333333333015e+09,-8.665999999999999659e+01
7.622000000000000000e+09,-6.150000000000000000e+01
7.622166666666666985e+09,-8.532999999999999829e+01
7.622333333333333015e+09,-6.350000000000000000e+01
7.622500000000000000e+09,-8.600000000000000000e+01
7.622666666666666985e+09,-6.182999999999999829e+01
7.622833333333333015e+09,-8.950000000000000000e+01
7.623000000000000000e+09,-6.215999999999999659e+01
7.623166666666666985e+09,-9.032999999999999829e+01
7.623333333333333015e+09,-6.315999999999999659e+01
7.623500000000000000e+09,-8.482999999999999829e+01
7.623666666666666985e+09,-6.215999999999999659e+01
7.623833333333333015e+09,-8.765999999999999659e+01
7.624000000000000000e+09,-6.165999999999999659e+01
7.624166666666666985e+09,-8.950000000000000000e+01
7.624333333333333015e+09,-6.250000000000000000e+01
7.624500000000000000e+09,-8.665999999999999659e+01
7.624666666666666985e+09,-6.265999999999999659e+01
7.624833333333333015e+09,-8.750000000000000000e+01
7.625000000000000000e+09,-6.282999999999999829e+01
7.625166666666666985e+09,-8.800000000000000000e+01
7.625333333333333015e+09,-6.365999999999999659e+01
7.625500000000000000e+09,-8.732999999999999829e+01
7.625666666666666985e+09,-6.232999999999999829e+01
7.625833333333333015e+09,-8.650000000000000000e+01
7.626000000000000000e+09,-6.315999999999999659e+01
7.626166666666666985e+09,-8.782999999999999829e+01
7.626333333333333015e+09,-6.332999999999999829e+01
7.626500000000000000e+09,-8.532999999999999829e+01
7.626666666666666985e+09,-6.350000000000000000e+01
7.626833333333333015e+09,-8.732999999999999829e+01
7.627000000000000000e+09,-6.400000000000000000e+01
7.627166666666666985e+09,-8.732999999999999829e+01
7.627333333333333015e+09,-6.250000000000000000e+01
7.627500000000000000e+09,-8.715999999999999659e+01
7.627666666666666985e+09,-6.200000000000000000e+01
7.627833333333333015e+09,-8.715999999999999659e+01
7.628000000000000000e+09,-6.182999999999999829e+01
7.628166666666666985e+09,-8.650000000000000000e+01
7.628333333333333015e+09,-6.215999999999999659e+01
7.628500000000000000e+09,-8.800000000000000000e+01
7.628666666666666985e+09,-6.350000000000000000e+01
7.628833333333333015e+09,-8.632999999999999829e+01
7.629000000000000000e+09,-6.200000000000000000e+01
7.629166666666666985e+09,-8.815999999999999659e+01
7.629333333333333015e+09,-6.350000000000000000e+01
7.629500000000000000e+09,-8.800000000000000000e+01
7.629666666666666985e+09,-6.382999999999999829e+01
7.629833333333333015e+09,-8.532999999999999829e+01
7.630000000000000000e+09,-6.232999999999999829e+01
7.630166666666666985e+09,-8.265999999999999659e+01
7.630333333333333015e+09,-6.215999999999999659e+01
7.630500000000000000e+09,-8.900000000000000000e+01
7.630666666666666985e+09,-6.200000000000000000e+01
7.630833333333333015e+09,-8.482999999999999829e+01
7.631000000000000000e+09,-6.165999999999999659e+01
7.631166666666666985e+09,-8.415999999999999659e+01
7.631333333333333015e+09,-6.350000000000000000e+01
7.631500000000000000e+09,-8.800000000000000000e+01
7.631666666666666985e+09,-6.232999999999999829e+01
7.631833333333333015e+09,-8.682999999999999829e+01
7.632000000000000000e+09,-6.365999999999999659e+01
7.632166666666666985e+09,-8.650000000000000000e+01
7.632333333333333015e+09,-6.332999999999999829e+01
7.632500000000000000e+09,-8.432999999999999829e+01
7.632666666666666985e+09,-6.315999999999999659e+01
7.632833333333333015e+09,-8.582999999999999829e+01
7.633000000000000000e+09,-6.215999999999999659e+01
7.633166666666666985e+09,-8.900000000000000000e+01
7.633333333333333015e+09,-6.282999999999999829e+01
7.633500000000000000e+09,-8.732999999999999829e+01
7.633666666666666985e+09,-6.315999999999999659e+01
7.633833333333333015e+09,-8.432999999999999829e+01
7.634000000000000000e+09,-6.300000000000000000e+01
7.634166666666666985e+09,-8.650000000000000000e+01
7.634333333333333015e+09,-6.165999999999999659e+01
7.634500000000000000e+09,-8.965999999999999659e+01
7.634666666666666985e+09,-6.365999999999999659e+01
7.634833333333333015e+09,-9.150000000000000000e+01
7.635000000000000000e+09,-6.300000000000000000e+01
7.635166666666666985e+09,-9.115999999999999659e+01
7.635333333333333015e+09,-6.300000000000000000e+01
7.635500000000000000e+09,-8.732999999999999829e+01
7.635666666666666985e+09,-6.265999999999999659e+01
7.635833333333333015e+09,-8.482999999999999829e+01
7.636000000000000000e+09,-6.250000000000000000e+01
7.636166666666666985e+09,-8.750000000000000000e+01
7.636333333333333015e+09,-6.215999999999999659e+01
7.636500000000000000e+09,-8.665999999999999659e+01
7.636666666666666985e+09,-6.232999999999999829e+01
7.636833333333333015e+09,-8.500000000000000000e+01
7.637000000000000000e+09,-6.350000000000000000e+01
7.637166666666666985e+09,-8.850000000000000000e+01
7.637333333333333015e+09,-6.200000000000000000e+01
7.637500000000000000e+09,-8.532999999999999829e+01
7.637666666666666985e+09,-6.315999999999999659e+01
7.637833333333333015e+09,-8.482999999999999829e+01
7.638000000000000000e+09,-6.282999999999999829e+01
7.638166666666666985e+09,-9.082999999999999829e+01
7.638333333333333015e+09,-6.200000000000000000e+01
7.638500000000000000e+09,-8.900000000000000000e+01
7.638666666666666985e+09,-6.150000000000000000e+01
7.638833333333333015e+09,-8.500000000000000000e+01
7.639000000000000000e+09,-6.200000000000000000e+01
7.639166666666666985e+09,-8.532999999999999829e+01
7.639333333333333015e+09,-6.165999999999999659e+01
7.639500000000000000e+09,-8.732999999999999829e+01
7.639666666666666985e+09,-6.165999999999999659e+01
7.639833333333333015e+09,-8.765999999999999659e+01
7.640000000000000000e+09,-6.065999999999999659e+01
7.640166666666666985e+09,-8.650000000000000000e+01
7.640333333333333015e+09,-6.182999999999999829e+01
7.640500000000000000e+09,-8.765999999999999659e+01
7.640666666666666985e+09,-6.082999999999999829e+01
7.640833333333333015e+09,-8.650000000000000000e+01
7.641000000000000000e+09,-6.315999999999999659e+01
7.641166666666666985e+09,-8.650000000000000000e+01
7.641333333333333015e+09,-6.315999999999999659e+01
7.641500000000000000e+09,-8.732999999999999829e+01
7.641666666666666985e+09,-6.100000000000000000e+01
